id,puzzle,solution,clues,difficulty
1155,1..4.3..8....7164.........5.9.1.......1...92.2...8....41.7...6.85..9.......6..5..,162453798539871642748269315695132487381547926274986153413725869856394271927618534,25,6.4
1156,........4..6.5.83.39...4..59.47...6.18..9.........3......431....5.....9.7.......2,275389614416257839398614275934728561182596347567143928829431756651872493743965182,24,6.7
1157,.2....97....3.......4.2.6...53.......6.8.7.4..1.....2.73..62.5........9...9.35...,326184975598376412174529638453291786962857341817643529731962854645718293289435167,24,6.3
1158,..8.......34.15......2.3...7......9..9.7..46.4.2.....83....765.....2.....2.5....1,218674539934815726576293814763481295891752463452369178389147652145926387627538941,24,6.1
1159,3.7.5........2...116.9.....7.2.6.......7..3...9.2.56.......8......47.56...8....93,327851946589624731164937285742163859615789324893245617456398172931472568278516493,25,6.6
1160,...........8...9...2163....3..97.6...5......7.....1.8..6..5...2......79.....6...3,647895231538217964921634578384972615159386427276541389763159842815423796492768153,21,6.8
1161,...74........9.4..4....3.17.....2....2.6..7..17..3..6965.8.......3...18.7.......6,312746598867195432495283617936472851528619743174538269659821374243967185781354926,25,6.8
1162,...71..4......4..28...........6.51.9.6...1.....2.............7.2.9.7.....43..6.15,925718346316954782874362591437685129568291437192437658681549273259173864743826915,22,7.9
1163,.5..9.4.3......2...29..6...7...3..8.54....3.7...1.7.....8.2...9....4.82......5...,157298463864713295329456178712534986546982317983167542438621759675349821291875634,24,6.9
1164,76.9...5.....7.....931..8..8.....26...9.3.....7...1......7....1587...9...4......8,768943152451872396293165847814597263629438715375621489936784521587216934142359678,24,6.2
1165,....1...6.....6.59.....3.4.12.6..4...4.3.9.....61....54.27.......7......3.5..8.14,974512836283476159651893247129657483548329671736184925462731598817945362395268714,26,6.4
1166,..86.4..5.....9.26.7...5.9.6...4.....3.7.69.4.5..............1.3.5..8....8....2..,918624375543179826276385491697843152132756984854291763769432518325918647481567239,24,6.1
1167,.....8...7...3.1...5.2...4..6.....8...5.7.......1.64...27.....4..9....3.68...592.,134968275792534168856217349963452781415873692278196453327689514549721836681345927,24,6.3
1168,8...5.....2.......3.9....17..5..48...8...3..2......1.95....86.3...76.......3.....,816257394724931568359846217275194836981673452643582179597418623432765981168329745,22,7.6
1169,2.....3..........9.39....17..3.4.2.66..1.......2..8.71.6.7....2....8.......5.4.8.,215879364746315829839426517183947256697152438452638971568793142374281695921564783,24,6.2
1170,2.....1......9.3.253..4.96........8.6.57........5....4...1.4.......78.1...9....2.,298637145164895372537241968723419586645783291981562734376124859452978613819356427,23,6.5
1171,65....1......3..4..4....7...6..53..97..69.......7..62...5..2.3.8....4...3..57....,653427198987136245241985763164253879728691354539748621475812936892364517316579482,25,6.2
1172,..5...4.7..3...1..4..3...62.29.46...8.19..7............1..3...9.4.1.8.7.......2..,185269437263574198497381562529746381831925746674813925716432859942158673358697214,25,6.5
1173,7..........69....4..37.69......1...3..7.2.6...8...4....7.3...511...5...8..5......,794285136856931274213746985629517843547823619381694527978362451132459768465178392,23,6.8
1174,3.2.9...6...........6...71.6.1.5.2...7..82........96...9...5.7.1....4...4..2...5.,352791486719846523846523719631457298974682135528319647293165874185974362467238951,24,6.5
1175,..9..7......1.....2...6..3.7....8.6..4..9.5..3..6.4..91.73...8......1.2..5....7..,869437152534182697271569834795218463642793518318654279127345986486971325953826741,24,6.2
1176,.8...134....2....97........4...5...2.5......6..3...5.863...8...1.47.........6.2..,289671345315284769746539821461857932857392416923416578632948157194725683578163294,23,6.2
1177,.1....6.7...9...5..5.6.32...........473..18...2...9..51........7...8.1.4..6....2.,319425687267918453854673291985764312473251869621839745148392576792586134536147928,24,6.3
1178,.4..2.3...2..7....5....9....6249.....7..8.2..........5......68.7...6...41.......9,649528317821374956537619842362495178475186293918237465294753681783961524156842739,22,6.2
1179,.49.32.7...5......3.2...9...7..........8.6.....1..9.53...1.5.......2..4....7..598,849632175765491832312587964576314289293856417481279653938145726657928341124763598,24,6.1
1180,..9......3.....4266...7.9.......5.....78..1..4......68.62...7...9.4....57.5.3....,219648357378951426654273981986315274527864139431792568162589743893427615745136892,24,6.1
1181,..5....8.2..7..4311....2...7....8.....4.5...9..1.6..5........63..3.1...45....6...,475931682296785431138642795752198346364257819981463257817524963623819574549376128,24,6.4
1182,.2.35..7.5.9..43...4.6...5..97..2........1.6..6.4...........8.1...7.65....4.9....,628359174579124386341678259897562413432981765165437928756243891983716542214895637,25,6.3
1183,..7..29.4..4.6....5.......3..6..1.8.7....8.52.........8..9.4..54..7.........3.1..,637582914124369578589147263396251487741698352258473691863914725415726839972835146,23,6.6
1184,9.........1.3.6..9.....4.81.31...7.......74...2.5...6..6.8....4.....5...4....92..,946158327812376549375924681631482795589617432724593168267831954193245876458769213,23,6.2
1185,..65.........76.1..81.2.....3..9...8..........95...43.......3...6..3..9..472..65.,926514873453876219781923546634795128172348965895162437219657384568431792347289651,24,6.2
1186,.238.4.........6.....391........9816.1....27.6...4.....9...7..8.....6....34.1...9,923864157481275693765391482342759816519683274678142935196437528857926341234518769,25,6.3
1187,..542...8.4...7..27........6...1.5...2..3.8....95...7.........59....23......8.4.9,195426738346897152782153946673218594524739861819564273438971625951642387267385419,24,6.2
1188,.5.....87..7..4.......2..1..15.7...6...1.6.3.3....2..8.2.8.....6.....8235...9....,254931687187654392963728514815379246742186935396542178421863759679415823538297461,25,6.6
1189,......6......8..7..1.3.9...17..........5.2.34..2.48....36...5..8....4.....7...9..,483217659629485371715369482174936825968572134352148796236891547891754263547623918,22,6.1
1190,.6..8..7...93.......2.4...1.9....52...5...41...6..8...5..92..3..1...........71...,461582379859317642732649851397164528285793416146258793578926134914835267623471985,23,6.4
1191,...6...3.4....2.5..97..3.....24...8...1.2.5.9.5..71.........82..3.5.4.........4..,125648937463792158897153264972435681341826579658971342714369825239584716586217493,24,6.7
1192,9.....2...147....53...9.4.....5.1..4.47.391.....4.......82..5...3.....1.....6...8,986145237214783695375692481869521374547839162123476859698217543432958716751364928,25,6.4
1193,.5.49...6.....329.......5.8.38...1..1...3..2.....79....86..2.5..9...6...2.7......,852497316461853297973261548738524169149638725625179483386742951594316872217985634,25,6.4
1194,.4..5.8.........73.....6.41..19....7.8..2..1....6....43...82...9.......8..7....6.,746351829158294673293876541631948257489725316572613984364182795925467138817539462,23,6.1
1195,..8..75..6....3.9..2.4.9..8.3.6.4...8.......7..2.8......3...1..5.1.3..6.......87.,398167542654823791127459638735614289816392457942785316483976125571238964269541873,25,6.9
1196,......5.8...2.9...6...4.7....8..2...........372...5.4..5.9......6.4...19....7.3..,214367598375289461689541732438692157596714823721835946153928674867453219942176385,22,6.2
1197,...6......61....454.39.....58..4....9..3.5........86.....4.7...3...6..82....3.1..,895674213761823945423951768582746391976315824134298657219487536357169482648532179,24,7.0
1198,.....59.....29.53....348..1..21..3..7......1.9...6...88..4....351..8..6..........,643715982178296534259348671482179356765832419931564728826457193514983267397621845,25,6.7
1199,4...1..6.1..........6.837........5.2.....4..97.8.......2.9.5.8.....61.....1..2.5.,432517968187296435596483721649738512213654879758129643324975186875361294961842357,23,7.0
1200,....6.92..6.25.......1.78....8.7.....97..3..55.6.........61.....2....1......8..4.,175468923863259471942137856218576394497823615536941287789614532324795168651382749,23,7.3
1201,..48....58.....9..7.5....23.8..63.....7...4..9..2......4..87.......1...62......5.,124839675863725941795641823482163597317958462956274318641587239539412786278396154,23,6.3
1202,.8.7.3..4..7....3..935........2..7.5.2......85..1.4...6....52.....3.96.1..1......,285763914467891532193542876918236745324957168576184329639415287842379651751628493,25,6.5
1203,1.68...7......9...89....5.....78..69..8.....127.....83.....5......63.....62.7....,126853974735469128894127536513784269648392751279516483381245697957631842462978315,24,7.3
1204,.6.........4.3.7.21..7.8......65.4.......4..........979.2........3.4..2.......381,367425819854139762129768543791652438238974156546381297982513674613847925475296381,22,6.1
1205,68....4..74..6.........2....5.74.6.....25...1..3..8..53....1..........8.....8.5.9,689137452742865193135492876951743628864259731273618945398571264516924387427386519,23,6.3
1206,......26...249..3.5....3..7.....2......7....64..3...5.7.4.....1.....4.8...856...2,347185269862497135591623847673852914185749326429316758754238691216974583938561472,24,6.7
1207,.5..81..96.....3....1..5..87....6.......9.7...6.21..9...4.3.....1...8....3....2.4,352681479678924351941375628729856143185493762463217895894732516216548937537169284,24,6.2
1208,.9.582......1......47....8.......8.4...7..16......5.9.68.9...7...5..7.....9.61...,193582746568174923247396581752619834934728165816435297681953472325847619479261358,24,6.1
1209,..3.59..79.8...3...2....9....67..51.7.......4..2....8......1....3.59......5236...,613859427948627351527143968496782513781365294352914786269471835134598672875236149,25,6.1
1210,8..3..9.4.14.67.........6.....5..1......3..45..24...6.7....9..3.9....72...3.8....,867352914914867352235194678489526137671938245352471869746219583598643721123785496,25,7.1
1211,..1.65.3......3..72......8.83...9.71...7............5.369.4....7.5.3..98.8.......,471865932698423517253971684834659271516782349927314856369148725745236198182597463,25,6.1
1212,......3..3.81....4.4.....2.1..98.....3....1....5...63.8..321.6........5....7.9...,592874316368192574741536829126983745437265198985417632859321467273648951614759283,23,6.6
1213,.12.6...37....4..2....9......95.....67..483..8....3.6..8....7..4............5.19.,912865473756134982348792651139576824675248319824913567581329746497681235263457198,24,6.1
1214,...6...1...1....29..2.7.3....43.6.....9...5.78......6442..5.......9.......7.63...,398642715741835629652179348574396182269418537813527964426751893135984276987263451,24,7.9
1215,......1...85.4..3...37.6...5.2....4.4.8.5.9.1.6...2....5.....18....2...3.9...4...,624593187785241639913786254572918346438657921169432875257369418846125793391874562,25,6.5
1216,..48....58.....9..7.5....23.8..63.....7...4..9..2......4..87.......1...62......5.,124839675863725941795641823482163597317958462956274318641587239539412786278396154,23,6.3
1217,.......7.45.72.9.......93..6..9...4.1....58........5.9..2......9.1..6.8..8...3..1,869531274453728916217649358635982147194375862728164539342817695971256483586493721,24,6.1
1218,.4......2.97.....3...3..1.....8.65...682..7..5.......4...76......2....1.85..9....,346519872197628453285374196739846521468251739521937684913765248672483915854192367,23,7.4
1219,1.2...3...4..8..6.....532......4.......9.6....6...5.7.6....7..9.19..8.5.85......2,182679345543182967796453281238741596475936128961825473624517839319268754857394612,25,6.2
1220,5..........2.9.5....9.8...4..75.6....1...8..39...4.......1...984...6.1....1..3.7.,576431982842697531139285764327516849614978253958342617765124398483769125291853476,24,6.5
1221,...1.932....54....8.......9.2.......4..72.6....8....7..5.4.6..7.9..3...4.......6.,645179328932548716871362549527684931419723685368951472253416897196837254784295163,23,6.5
1222,32........9...6..5..6483......1..3....2....4...59..8..54.3...19.1....7...........,324519678891726435756483192489172356132658947675934821548367219213895764967241583,23,6.1
1223,........34....1...76.8...2....7..6........25...84.9....5..3.....3...45..2.1.9..4.,512967483489321765763845921345712698197683254628459137954136872836274519271598346,23,6.5
1224,............9.346.5..2.....9.3.6.71....7......61.....5..7..86.129...........4..3.,689471253172953468534286179953864712428715396761329845347598621296137584815642937,23,6.4
1225,.3..8.....4.96....9.........6....4..79.....8....2..5....8..5..3...43..61......87.,237581694841963752956742318365817429792354186184296537628175943579438261413629875,22,6.6
1226,.5..8...9....7..5.....6..3.1...2.8..2......7..4.3.5....834..2...64.3.............,352184769618973452479562138195726843236841975847395621583417296964238517721659384,22,6.8
1227,.9......878.2.4..1....1...........16.4..6..7.2.....3.5.295.....8..7..26...73.....,194653728785294631632817954578932416943165872216478395329586147851749263467321589,25,6.4
1228,...6....27...5..3......3...86...7.1.43...9..8....1......94....3..6...12......28..,143678952798254631652193487865347219431529768927816345289461573376985124514732896,23,6.2
1229,.2.3.....35..2......8..7.....2.8..71.....42..6.7..3..8.6.1.9.......3..5...5...4..,729348165356921784148567923492685371583714296617293548264159837871432659935876412,24,6.3
1230,..9....6...6.782.9.2.....7....4...5....3.9..6.7.......1..9.5....82.439........4..,749532861356178249821694573968417352415329786273856194134985627682743915597261438,24,6.3
1231,9.7...5...512..7......3.......9...8...6.....1....87..5.2.....6.4.5...8.2...3....7,937461528651298743248735916572913684896542371314687295723854169465179832189326457,23,6.1
1232,.5......4....35.8.127........5.....9.4....7......7.83..3..5..7......942..6...8...,853927614694135287127486593785263149342891765916574832431652978578319426269748351,23,6.5
1233,.7...4.........5231..8...7...........2849............659.7.2.4...79...8..1.......,273654918684179523159823674761538492328496157945217836596782341437961285812345769,22,6.4
1234,1....6.4.....4.7..8..7..3..79............8.56..6.12.....7.3....5...2.9.........8.,173586249965243718824791365798465132312978456456312897647839521581624973239157684,22,6.4
1235,...6...3.4....2.5..97..3.....24...8...1.2.5.9.5..71.........82..3.5.4.........4..,125648937463792158897153264972435681341826579658971342714369825239584716586217493,24,6.7
1236,..75..9.4....6.52.1.........3....8...8.4...5.7....82...1..9....2...41..7...8.....,867532914943167528125984376534279861682413759791658243316795482258341697479826135,23,7.0
1237,54....9..7.8............7.61....4......138....5..7..3.3.5.498..2..6...9......1.4.,541867923768392514923415786139524678476138259852976431315749862284653197697281345,25,6.6
1238,4.163....8...5....7.....16..4.2..3......7..8......69.4.....86.9.9....5....2.4....,421637895869152437735984162148295376956473281273816954517328649394761528682549713,24,6.4
1239,.8..5......3..4..9...3.95........4..2...4..8.8.4.3..17.2..7.6..1..6...7.7...93..1,986752134513864729472319568697128453231547986854936217328471695149685372765293841,27,6.4
1240,..8....14.6.5..........49...........14.8...62...19.8....62....98...6...7.3...7.5.,278639514964581273513724986685472391149853762327196845756248139891365427432917658,24,6.2
1241,2....9415..............2.3.59.....6...28......6......1..6.8.3.4.4.5.......7...6..,283679415915438726674152938591724863432816597768395241126987354849563172357241689,22,6.3
1242,..6.1..589..4..6......9....2.9.7.........2.9..7.....32....85...7.......314....58.,426713958935428671817596324269374815384152796571869432693285147758941263142637589,24,6.3
1243,.17....2.3.2.14..7....8........3..1....9.......54..3..2..3.56.4.........463......,517693428382514967649782135974238516136957842825461379291375684758146293463829751,23,6.1
1244,..9.8.7.13....1.....5..7..69..3..5.7..7..2.4.......6.95.3....9.2....5....8.......,629483751374561982815927436968314527157692843432758619543176298296835174781249365,24,6.4
1245,....5...4.613.9.87.....7......27..9.6..1..8...4.5....3......2.9.5.....6..13......,387651924461329587529847136138276495695134872742598613876413259954782361213965748,24,6.1
1246,..5..4..6.2..56.3....3...7...6.98.........6...9.1..25..72...9....3.....165....3..,385724196721956438469381572236598714517432689894167253172843965943675821658219347,25,6.9
1247,3...4.......67.....5..1..722....1.........4...1356.....6...9.17...8....6..8...9..,387245169129673584654918372245781693876392451913564728562439817491857236738126945,23,6.2
1248,..2....8.1....5..6..639....7....8....1.2....4.245.6..........9...3.2.5.1.8..6...3,432617985179485236856392147795148362618239754324576819241753698963824571587961423,25,6.2
1249,..89.5....7..13...59.2.....8....2..5....5.74..5.....196....1..4.........9..68.5.7,168945372472813956593267481847192635219356748356478219625731894784529163931684527,26,6.1
1250,.6.....7.7.8...1.....6.5.9418..2..6.......9...4.9....1.....2....7..362....318....,964318572758294136312675894189527463637841925245963781496752318871436259523189647,25,6.2
1251,....9......4.2.168......4.37..2....1.81.7....92...1..4...86.25............85.....,816493572394725168257186493765248931481379625923651784139864257542937816678512349,24,6.3
1252,..68...4..8........52.91....3.6....11....4.2......7..9....53.......4.86..7....5..,316825947984376215752491386237689451169534728845217639628953174591742863473168592,23,6.2
1253,..98....1....7.....8...32......3...53..5..87.4..........8....231..7..9......28.4.,769852431234671589581493267897234615312569874456187392648915723123746958975328146,23,6.6
1254,...1..3..37...52....5.....9.3.8.....51.4....3.....6.7.9...627...23..........4..9.,269184357374695218185237469436871925517429683892356174948562731723918546651743892,24,6.3
1255,....6..8..8...25..5.......4..7.9..4........37...6.3..18....9.1..91.2..7..2.3.....,234765189789142563516938724357291846162584937948673251873459612491826375625317498,24,6.4
1256,1..4..52.......6...325....8.4........2.179.....82.5.1....7..3..6....1.5.....6....,167498523985327641432516978741683295526179834398245716814752369679831452253964187,24,7.4
1257,7............51.3..9.2...6.2.9.1..7.81..4.2.....6.9.............4....1.51...389..,731496852682751439594283761269815374815347296473629518958174623347962185126538947,24,6.5
1258,4......2.......1..97.63..5.25..7..1........7....48.5....47...6....54......32..9..,431857629865924137972631854258379416349165278617482593524798361196543782783216945,24,6.2
1259,.5.............9....7..2.34...5.1...9...246..3...9...22....7..5..6...1..5..41...9,459163827832745916167982534624571398978324651315698742291837465746259183583416279,24,6.1
1260,7..8...2..26.....8...4....5....9......83..1...6.....876....24.1.4....5....1..5.7.,754831629126759348389426715417598263298367154563214987675982431842173596931645872,24,6.2
1261,5.9....16...8..5.9.86..1.3..1.3.2......69...4.........9.8..64.....7.......2.....5,539247816721863549486951237614372958253698174897415362978536421145729683362184795,24,6.1
1262,..86.4..5.....9.26.7...5.9.6...4.....3.7.69.4.5..............1.3.5..8....8....2..,918624375543179826276385491697843152132756984854291763769432518325918647481567239,24,6.1
1263,56...8..2..8.6.5....9.4......5..746..3...58..1...............3482..16............,567938142248761593319542786985327461436195827172684359651879234823416975794253618,23,7.8
1264,.4.....7..68.75..17.....2.65......3...9.6.......8..4.9.....3.....16.7..8.5.....9.,142986375368275941795431286584719632219364857673852419827593164931647528456128793,24,6.3
1265,......9..29...154.4.8....7.8.9..5.....3.2.8..........33.4..67..7....9......1...65,571864932296731548438592176829345617153627894647918253314256789765489321982173465,25,6.1
1266,.294.67.............62..4..9...7...3....1.9...6......81..9...37..........4.35..9.,529436781418795326736281459984672513275813964361549278152964837893127645647358192,23,6.2
1267,..2.4.1.......175.....7...4.5.48..1..2..........3...68..4..9...1.......6.9581....,972645183468231759513978624359486217826197345741352968284769531137524896695813472,24,6.6
1268,.....2..13.7.8..54...1...767.16......3..2.....2..4.....792......5..6..47........9,865472391317986254492153876781695432534721968926348715679214583253869147148537629,25,6.2
1269,..6.2......7.5....2.1..8.4..4...5......4.3.8.9......7..8..3...6.6.7....2.....6.5.,456327198897154623231968745148275369675493281923681574789532416564719832312846957,23,6.9
1270,2...5..9.1...3.6.7.....4..37.......9...8.....31.7.64.......7...9.43....6.2..8.3..,273658194145932687896174523762541839459823761318796452531267948984315276627489315,25,6.4
1271,...82..5..5.......7....62.8.3........49....31..57..9....4....7....1.3..4....8...9,461829357852317496793546218137294685249658731685731942514962873928173564376485129,23,6.3
1272,.....1..55.3...6.1.1.....248..9...7.....2.13..2......8..5.3....9..4...6....67....,294361785573284691618597324831956472459728136726143958165839247987412563342675819,24,6.5
1273,29...4...7....3..45.8...2..1...9.....2.....5..3...871......5....8..4.561...9...4.,293864175761523894548179236175296483824317659936458712417635928389742561652981347,25,6.8
1274,.........461..........2...79....26..15..4......7...15.....9.52..9...8.3...4..3...,279865341461739285835421967948512673156347892327986154713694528592178436684253719,22,7.3
1275,.4...9.8..73.1....9.......6.....7.4.......25...48....1...58......1.3........216.3,246359187573618492918472536159267348867143259324895761732586914691734825485921673,23,6.4
1276,9.....71.3.....4..54.....89.82..3..4....6.....5.8........3...6..7.48.2......768..,928534716361798425547612389182953674439267158756841932814329567673485291295176843,25,7.0
1277,71......9..3.27.....5..9.8.5...8.1......5..9...6..3..2..7..84..6..7....3.3.6.....,712864359893527614465319287579482136324156798186973542957238461641795823238641975,25,6.5
1278,...8..6...7.92...5.9..3....61........23..4..7....5.......26...9..2.8.37...5..32..,251847693378926415496135728617398542523614987849752136734261859162589374985473261,25,6.1
1279,97....1.8..8...2.....8.5.79....5....3......2..5.41.8..6...39...2....6.1.......7..,972364158538197264164825379821953647349678521756412893617539482283746915495281736,24,6.4
1280,..94.........9..2.2..5...1.16......7.981..5.......6....7.....59....74...6.4..92..,819462735537891624246537918163925847798143562425786193372618459951274386684359271,24,6.2
1281,..7...6......3..9....56..73..9.....8.4.3....58.5.4.3....6....5..734..9..9....2...,537294681621837594498561273369125748742389165815746329186973452273458916954612837,25,7.3
1282,9....1..2.2..3...5.5.....6....6.78.....3.2.1.7..........4...2...3.4....629.1.8.4.,976581432428936175153274968312647859845392617769815324684753291531429786297168543,25,6.3
1283,......4..4.923..8...3....2......68..9.41.8.....24............3...68.5..1.5..9....,625987413479231586183564729517326894964178352832459167748612935396845271251793648,23,6.4
1284,.6875......7.....43...61....5..8.6..24......8....1..23....2.......5.39..7......35,468752391517839264392461587153284679246397158879615423935128746684573912721946835,25,6.3
1285,64...8...5..7....6.31...4....621...5...6...821...8......3...9.....1.....2...96..7,647938521528741396931562478386219745479653182152487639763825914895174263214396857,25,6.2
1286,9.....71.3.....4..54.....89.82..3..4....6.....5.8........3...6..7.48.2......768..,928534716361798425547612389182953674439267158756841932814329567673485291295176843,25,7.0
1287,.632..7..4......61....5..2..3..75.1....6.........2..78.183..............6.75..4..,863291745425783961179456823932875614781634259546129378218347596354962187697518432,24,6.1
1288,..91.5...7..8...5.....3..8.4...5.6...9136.74...7........69.3.1.13.....64.........,289145376713896452654237189428759631591362748367481295846923517132578964975614823,26,6.1
1289,29...4...7....3..45.8...2..1...9.....2.....5..3...871......5....8..4.561...9...4.,293864175761523894548179236175296483824317659936458712417635928389742561652981347,25,6.8
1290,.....36...49....3.1.......89.7...2....46......8...7..56....85....19...42....7....,728193654549862137163745928917584263354629871286317495672438519831956742495271386,23,6.3
1291,.89.7....2.6..39...7...5...1...3...2.......6...4..7..8...2....6.5.....1.....9...4,589172643216843957473965281195638472728419365364527198947251836652384719831796524,22,6.8
1292,.52..61..6..1..3....95.7.....3...6.......9.1..4....5.72....57......6...2....3..8.,452396178687124395319587264173258649526479813948613527291845736834761952765932481,24,6.3
1293,9..6...7...8..7.1...2.9..........3.6.6......735.....2.......853.8..1...2..4.2....,915683274638247915472195638249751386861932547357864129126479853783516492594328761,23,6.4
1294,.6.18.4.....4...7.7..6.....9....8...84..7.2.3.5...49...7...53.23..........9.....4,562187439198432675734659821913528746846971253257364918471895362385246197629713584,25,6.3
1295,5...1..2.2..6.9....3..4.9.8.9....3.......5...8...21....5....4..6.3...8.2....6...7,549817623287639154136542978792486315314795286865321749958273461673154892421968537,24,6.9
1296,1.....92...4...3....795......9..2.163....1..5...7......254.....6....7..2..1....4.,158376924964218357237954861489532716372681495516749238825463179643197582791825643,24,6.3
1297,68....4..74..6.........2....5.74.6.....25...1..3..8..53....1..........8.....8.5.9,689137452742865193135492876951743628864259731273618945398571264516924387427386519,23,6.3
1298,.8.7.3..4..7....3..935........2..7.5.2......85..1.4...6....52.....3.96.1..1......,285763914467891532193542876918236745324957168576184329639415287842379651751628493,25,6.5
1299,...6...1..4.......8.67.......8.2..932...3...619.........5.912.4.....73...1....96.,739652418541983672826714539468125793257839146193476825675391284984267351312548967,25,6.3
1300,....3...8.....4...65...19..9..3....2..1.2.39...6..5.....8...7...6.....1..3.7692..,219537468873694125654281973947318652581426397326975841498152736762843519135769284,25,6.1
1301,...97......8....6..214..9........8.3....8......62.3.4.1..5.23..8.9.....5..3...7..,634971258978325164521468937412659873395784612786213549147592386869137425253846791,24,7.1
1302,....6.....4.7..2.......5.365.1....2...8.2..4.......9.1.7...61.21....876..3.......,319264578645783219287915436561849327798321645423657981874536192152498763936172854,24,6.6
1303,5...1.9..6....75.............29.........751....7....2..7...2..3..3....8.1..49....,538614972629837514741529368312968745864275139957341826475182693293756481186493257,21,6.2
1304,...6...3.4....2.5..97..3.....24...8...1.2.5.9.5..71.........82..3.5.4.........4..,125648937463792158897153264972435681341826579658971342714369825239584716586217493,24,6.7
1305,...92.3..2.4..5....5.8....17...4.8...9...615.....8...7...4.....3...91....2.....6.,681927345234615789957834621713542896892376154465189237578463912346291578129758463,24,6.1
1306,..8....14.6.5..........49...........14.8...62...19.8....62....98...6...7.3...7.5.,278639514964581273513724986685472391149853762327196845756248139891365427432917658,24,6.2
1307,.37..9...4...5.36.....8....3..4.1..28...2.........3..9254..6.........2........5.1,137649825489152367562387194395471682846925713721863459254716938918534276673298541,23,6.1
1308,...2........73..62.....15..54..2..3...3...2...7.8....9..5.8..2.6.....7...9..4...8,367295481154738962829461573546129837983674215271853649415987326638512794792346158,24,6.6
1309,.4.8..519.2.....3.9...3...66.1.2..9........6.87...9....8...4......2.34.........5.,347862519526491837918537246651328794492175368873649125285914673769253481134786952,24,6.3
1310,5.....8....4....1..9.61.....1.97...4.49.85...25...........9...2......1..9..72.5.6,531247869764859213892613475318972654649385721257164938175496382426538197983721546,25,7.0
1311,...18.3..92.73....3...4.79............6...9.8..48.1.......1...5.7.......43...26..,647189352925736814318245796283954167156327948794861523869413275572698431431572689,24,6.2
1312,.9..8..2...57...9.34...1..745.6...........7.2.3..1...968......3...4.....5...76...,791584326825763194346291587459627831168349752237815469684152973972438615513976248,25,6.1
1313,3.......2.....28..4...1...72...5...917..9.....496...........2....78...16...5.1.3.,396785142751462893482913657263154789175298364849637521918346275537829416624571938,24,6.3
1314,.3.8..6....4...7..9....6..5..5.....7.6..3.......9.8.4...9.........2......17..58.9,731852694654193728928476315895614237462537981173928546389761452546289173217345869,22,6.6
1315,....6..8..8...25..5.......4..7.9..4........37...6.3..18....9.1..91.2..7..2.3.....,234765189789142563516938724357291846162584937948673251873459612491826375625317498,24,6.4
1316,4....98.....5..3....2....16..82.4..9...95....1....8....13...7.........5..6.8..1..,431629875697581342852743916578214639326957481149368527213495768984176253765832194,23,6.9
1317,...5......1..2..3...2.9..1..5.......2.6...98.........48..91....73528...6...67....,673541829419728635582396417358469271246157983197832564864913752735284196921675348,24,6.2
1318,.6.....177.2..48........6..87...2..9..5..9.4.6..47.2..5..8.3............1862.....,963528417712964835458731692874312569235689741691475283529843176347156928186297354,26,6.7
1319,3..75..9..18.........2.8...5..9.61.....1...4.8....56...2....51...4..3..7........4,362751498718469253459238761537946182296187345841325679923874516684513927175692834,24,6.2
1320,1.......9..8.........51.36....1.97....68....12...57.9...54...876.2.3.............,164382579538976142729514368853149726976823451241657893395461287682735914417298635,24,6.1
1321,.6..7..4.1...8...2...4...1......9.....584.3..69.3....7.8.....6...9...2......5..74,962571843147683952853492716314729685725846391698315427481237569579164238236958174,24,7.7
1322,...1.........2...71.6.79.3...4..15..3.5.....6..15..32.....9..6..7.......5.38.....,237158694849623157156479832964231578325987416781546329418795263672314985593862741,24,8.2
1323,.1....4..9...1....835.4.1.......8......93.2.44..5...6.59.......32..8......8..26.3,612859437974613528835247196269478315157936284483521769591364872326785941748192653,26,6.7
1324,3......2.......4...41...3.5....7..4...93.....1....27.8....4...2...5...1..5879....,385467921692135487741289365526978143879314256134652798913846572467523819258791634,23,6.1
1325,..542...8.4...7..27........6...1.5...2..3.8....95...7.........59....23......8.4.9,195426738346897152782153946673218594524739861819564273438971625951642387267385419,24,6.2
1326,2.....4.....16.7.9........5.76.....3.2.......8..7.35.........9.....38....1.4.2.8.,251897436438165729967324815576289143123546978894713562385671294742938651619452387,22,6.1
1327,7.6..4.9....7....2.......1......9.....8.1..232.....7.9..94.32..8.3.9...1..7.8....,716824395934751862582936417375269148498517623261348759159473286843692571627185934,25,6.3
1328,.4.8...276...9..1..3.7............36....13..22...6.5...26.7....3.9..4.5.5........,941856327657392814832741695495287136768513942213469578126975483389624751574138269,25,7.4
1329,......4..7.28......34.5....3......24.9....5.....56..1..8.4....9...61...2...3...85,916732458752841693834956271365197824197284536428563917283475169579618342641329785,24,6.4
1330,.6875......7.....43...61....5..8.6..24......8....1..23....2.......5.39..7......35,468752391517839264392461587153284679246397158879615423935128746684573912721946835,25,6.3
1331,9.....78..32..7..61..........3..1..4.4.62....5..7................4.95.123..1.65..,956412783432987156187563429263851974741629835598734261615248397874395612329176548,25,6.2
1332,.52..7...31.....8.9.4...3......1.64...592..1..2.6....8....9...............9..342.,652837194317469285984251367798315642465928713123674958846792531231546879579183426,24,6.8
1333,...79......4..8.7.......26..2.8....1...........3.264...96....43..75......8.67.9..,865792134234168579971453268629847351748315692153926487596281743417539826382674915,24,6.5
