id,puzzle,solution,clues,difficulty
1153,.1...95..62..1.9..........75.....23..9...465.....8......85...6.7...9.1...........,417839526625417983389256417574961238893724651261385794148572369732698145956143872,22,2.2
1154,....6.4.....7..8..79........6..8.2....4..9.7....5..1.........3.1..4.8..53...1.74.,281963457643752819795841362567184293814329576932576184458297631176438925329615748,23,2.3
1155,......9132.3..9.6....6.7..2.5..1.....3.2....89...78...1......4..4....3.6..67....9,675482913283159467419637852852913674731264598964578231198326745547891326326745189,26,2.8
1156,8...7.3..56.2..7..7.4.9........69.2...5....9.9....14..4.71......1...6..8........7,821674359569213784734895216173469825245387691986521473497138562312756948658942137,25,2.2
1157,....5.....73.8.9..19.2......5.........7.6.5....8....3..34..5.9.....241.58.......4,482953671573186942196247853951732468327468519648591237234815796769324185815679324,24,2.2
1158,7.2..........8.5..9......64..9527...8...4.3.6...3......217..68.........7....561..,752634891146289573983175264639527418875941326214368759421793685568412937397856142,25,3.8
1159,....2.....179.....2..1.4..56.5..7.......9813.1..4..7....9.7...24......8.......3..,954723861817956423236184975685317294742598136193462758369871542471235689528649317,24,3.8
1160,......5...9..2..76..8.9..3...3.62.1.......6..6..547.....7...8.39.2.7.........9...,236714589591328476478695231753862914824931657619547328147256893982473165365189742,24,2.6
1161,...1.3....7....6..9..6.5..2.542.....2.8...7.9..9...3..5........6...91.........5.3,426183975375942618981675432754239861238416759169857324597328146643591287812764593,23,3.8
1162,.1.4....2.29.53.....6...3.4....71.9....9.5.........1....1...8..2............8..45,315468972429753618876219354642871593137925486598634127751342869284596731963187245,22,2.5
1163,.6..31.4...35...........1......7.83...48.......6...7...1.782.9......32..8....5..7,768931542143527968529468173951276834374859621286314759415782396697143285832695417,24,2.5
1164,5.....2......9...3.28..69.5..39.47...4.3.5..2..5...........3...41......6....2...1,594831267176592483328476915263914758741385692985267134652143879419758326837629541,24,2.2
1165,.7..........423..........616...92.14.....59...4..8..3.89...6.....2..8..5.3......7,479561382168423759253879461687392514321645978945187236894756123712938645536214897,24,3.3
1166,..74....1.243......6..9.......7.3.4.673....2.............5..69..4.....15.9..862..,937462581824351769561897432258713946673945128419628357182574693746239815395186274,25,2.1
1167,........268...4.....495....2...6..817....2.6.8...93.......8..7..5....9.34..3.....,597618432681234795324957816249765381713842569865193247932581674158476923476329158,24,2.8
1168,...24.53.......7..9...1.....8...9..26.34..8..2..3.....17.95......9.......5..8..6.,816247539524893716937615284781569342693421875245378691178956423469732158352184967,24,2.6
1169,...9.45........63.8.........7.....5..4.....12..9.3.7...2...9...3...1..476..5.....,736984521954127638812653479278491356543768912169235784421379865395816247687542193,22,2.4
1170,..74...6..1......84...87..5.4...8...69..13.....2..5..6.2.7..1....4..........94..7,587432961213569478469187235341678592695213784872945316928756143734821659156394827,25,3.3
1171,..2..6.8.1.....75.9..3..4.65........6.4..91.........7..5..9286...9..1......83.5..,432576981168924753975318426517243698624789135893165274351492867789651342246837519,26,2.1
1172,.5...98..3.1.5.........1...9.2...3...6...4.52...7...6.........64..68....5..3...9.,654279813321856479798431625972568341863194752145723968237945186419682537586317294,23,2.6
1173,...1..4......8...1...645.3..3.9...2.468...1..2.....3...2....6.....853...7.1..6.9.,893172465654389271172645938537914826468237159219568347325791684946853712781426593,26,2.8
1174,.3.....18....9....478.....58...5...6.6...31..1.9......6..71.....9..6.2.....4...8.,936572418251894367478136925843251796765983142129647853682719534594368271317425689,24,3.5
1175,2..4.78.........21..1...6....294..6.4..13.....8.....3.9...65.........57....87...9,296417853735689421841523697312948765457136982689752134974265318128394576563871249,25,3.7
1176,...7.......9.3..2.2....9.565.432.....1..6....8.............63..4....829....1..8..,645712983789635124231489756594327618312864579876951432158296347463578291927143865,23,3.8
1177,3....1...8...6...5..9....62.7....85....3....7..4..6......5....85..82.1.........4.,356271489842963715719485362673192854195348627284756931461539278537824196928617543,22,2.1
1178,..1..28.3......6..7.3.......3.95..6.5..4...3....7............9..6...12....58..1..,641592873892137654753684912237958461519426738486713529178245396964371285325869147,22,2.2
1179,.57...8.......43....6..8.5..2.........8...9.7.9..35...8..971..2.........1..5.6...,457369821289154376316728459624897135538412967791635284863971542975243618142586793,23,3.4
1180,....71..6..8...4..5..4..9.....64.3...64..........85....8.3.....6.......54.2....78,943271856278596413516438927759642381864713592321985764185367249697824135432159678,23,3.3
1181,.......6..31..94.....54...1........7...9.2..5.927.13..918....4...4.6...3.........,547213869831679452269548731185436927473982615692751384918327546724865193356194278,24,2.8
1182,..1..9..3.4.3...1.....652........8.2.73..25..2.....13....85..........685..7..3...,681429753542378916739165248465731892173982564298546137926854371314297685857613429,25,2.6
1183,.2....9....5.9.....9.1..732..83....9.435....1.......7....9...6.87...1.......521..,127463958385297614496185732718326549643579821259814376531948267872631495964752183,25,2.4
1184,.53.4........1.7..8...5.......7.3...1.......9..7...42...52.......1....859.6..4...,753642891642819753819357642294763518168425379537198426385271964471936285926584137,22,3.7
1185,.9...5..2..16....9...1..3.7...96.........8...7.6..3..4.2.8..73.5....9.6.8..35....,498735612371682549652194387245961873913478256786523194129846735537219468864357921,26,2.1
1186,3....9....7..6.8....145...9..3...56.....38...91.6..7......8.6....63.2...5......3.,352819476479263815681457329823791564764538192915624783237985641146372958598146237,25,3.1
1187,....452...8..679....2...37.1..8.6.4...9......2...1.5....6....9..2.......4.86.3...,697345281381267954542981376135826749879534612264719538716452893923178465458693127,25,2.3
1188,2..........42.7....17..4.9...6..3...38..12..5....56....6....94.143...72.......3..,238169574954287613617534892526943187389712465471856239765328941143695728892471356,26,2.7
1189,..8.142.52.1........63....7.9..4.1....56.9..3.......7...7.........93.........2..8,938714265271596834546328917793245186185679423624183579467851392852937641319462758,23,3.0
1190,....85..92.......4.....7.8.........71......5.6.29.3....2.548.7.......6...53.76...,764385129285691734391427586539814267148762953672953418926548371817239645453176892,24,2.2
1191,14..8............3.29...7...6...51..2....4..7..42.19.6.....8..2.51.......9.1..6..,143789265678512493529346781967835124215964837384271956736498512851627349492153678,25,2.3
1192,.1.3...789...............6....2.9..3..38....1.6....5..5.4....9......3..6...428...,415396278926781354387542169158279643743865921269134587534617892872953416691428735,22,2.8
1193,..9..64....2..39.78.......2.9...41...8..2........17..8....51..45.....7..46....5.9,739286451652143987814975362295864173187329645346517298973651824521498736468732519,26,3.1
1194,..3..4...4..9....1.9.65..3.97..4......83...7.......8.425.........9...36.1...6....,523174986467983521891652437972548613648391275315726894256837149789415362134269758,24,3.7
1195,.85.1.9..6......187..........4.715.9......37....2.4...1.279.4.....8...5......3...,285416937649537218713928645864371529521689374397254861132795486976842153458163792,25,2.4
1196,.3.......4......75.1..7..48..4...52...6.32...5....4..77...........31.2......8..19,937845162468921375215673948194768523876532491523194687741259836689317254352486719,24,2.1
1197,..97.5...6....1.2.....9.7.8..2..31.....4..........9.3...49.....86.5.2..35....72..,489725361675381429321694758952873146738416592146259837214938675867542913593167284,25,2.1
1198,...........14.5.724.67.9..1.........8.9327.......5.8.6.73...5............4....283,597213468381465972426789351152648739869327145734951826673892514218534697945176283,25,2.2
1199,.6.9...4.4...5.1.....16.8.........13.7.......5..41...795.3.....6...7...92.78.....,361982745482753196795164832849627513176539428523418967958346271614275389237891654,25,3.9
1200,.8......67...2.....653........2.5.....9...8...7..9.6....48..1.....6...2.82.7..964,382514796741926583965378241136285479459167832278493615694832157517649328823751964,25,2.2
1201,...5.9.....6...3...3.2...5...7.1...28..6.3..1..1..2..8..2....9..1.....6.6..48....,478539216256174389139268457947815632825643971361792548782356194514927863693481725,24,2.6
1202,.7.6...2.3....1..9.1..2...8.289..4......8.9.1..............3.5......6...54...73..,975648123382571649614329578128965437453782961769134285297413856831256794546897312,23,3.3
1203,..48....56...7.9.22...36..8..9..4.....86....9.7..8..64..6...2..1....7......1.....,714892635683571942295436178369754821428613759571289364956348217142967583837125496,25,2.4
1204,.2...4......5....4.6....83......6.48..8.45.....927.6...75...2..2...9.5.....8....3,321784956987563124564129837752916348618345792439278615875431269243697581196852473,25,2.3
1205,7..3......36.8.5........29....4...38..1..5......6......9276.......8..4...63..2..7,725349861936281574148576293259417638681935742374628159892764315517893426463152987,24,2.2
1206,.....8..3..6..3..51.5...7..4......79....29.36....6....3.15.6......8.7..2.7....5..,749258613286173495135694728462385179517429836893761254321546987954817362678932541,25,2.2
1207,.6...37.....5.......4.6........87.....2..5.4.3......1.1.3.2...46.....5...2.8..9..,865143729219578463734962158541387296982615347376294815153729684698431572427856931,22,3.6
1208,.2...89..6.......2..3..9.5...7..28....1.5..3.34......5..6.7.3.....1...9..3....6.1,725648913694531782813729456567312849981456237342897165156974328278163594439285671,25,4.0
1209,..2..7.9..9.1....2.4.5......8.7.12.9....3..75..7...68.5......4..319....7........6,152367498793184562846529713685741239924638175317295684569872341431956827278413956,26,3.6
1210,.6.18...7.2.7.43...........68..3......2....985..9....61..5.3...8.....4........1.9,365182947921764385478359621689235714732416598514978236146593872897621453253847169,24,2.9
1211,2...5....1....73.2.8..6..9.93.5...1....4...5...2...7.4..76.......5..3.6.........7,249351678156897342783264195934578216871426953562139784397685421425713869618942537,24,3.8
1212,.5...7.4.9...8..737.6.1.5.238..........1.......2.3.......7...5..6.8....123.4....7,853267149921584673746319582385942716694178235172635894419726358567893421238451967,26,2.1
1213,.8.3....5.7.4..82.5...6...7.5..3..6.9...7.......6.42.....9....13...1....2..5...4.,489327615671495823523168497752839164946271358138654279865942731394716582217583946,25,2.7
1214,72...934.6...5.....537....8..8..793.2...6.......3...6...5.7..8..4...17.......5...,721689345684153297953724618468517932239468571517392864195276483842931756376845129,26,3.6
1215,...5.89......63....8....4.....2.7.1.2...5...67.9.....3.45...6.....97...1.......8.,467518932592463178183792465634287519218359746759146823345821697826974351971635284,23,3.7
1216,..6......71...9.4..5.3...9..4..6.35.2....3.......52.1.....189.........3546....7.1,396574128712689543854321697941867352285193476637452819523718964178946235469235781,26,3.9
1217,..19..2..2..1....4...4.6..8....8..56..7..2....8....37...27.96..3..25.....9.......,541938267268175934973426518129387456637542891485691372852719643316254789794863125,25,3.6
1218,.8...9.......5.42.49...2.6.1.............5.83.7.9...4..2.7..8..9....6...5...4....,782469531631857429495132768153284697249675183876913245324791856918526374567348912,23,2.7
1219,..9...4..8.5.1.........5..7..63..7...8.....39...9....2..84...9323....54.6........,729863415845719326361245987916382754582674139473951862158427693237196548694538271,24,2.4
1220,.3..9..84.1.....2...2.3.....7.954..2.4..6.5.....8......98....1.4....6.951..3.....,736592184514678923982431657671954832849263571253817469398745216427186395165329748,26,3.2
1221,....2.......34...2.5...14...68.....1.....259.7..........26.3...931...6.....7..1..,487526319196348752253971486568497231314862597729135864872613945931254678645789123,23,2.6
1222,...75...4.3..........8...9.38.1...........12..1..96...76.9.1.8......3......4....7,196752834438619752275834691382145976649387125517296348764921583821573469953468217,22,3.3
1223,.9.6..8...1.......7......2...58..7....1..3.4...69..5....7....1..8..6...33.....2.8,493621857512784396768395124945816732871253649236947581627438915189562473354179268,23,4.0
1224,5.1......7......919....48.7.52.8....4......5....2.......9.7...6...9...42...6.8.3.,521897364784326591936154827152489673493761258678235419349572186865913742217648935,24,3.6
1225,...197.....3....9.4.7.........8..4.61.5......9......7..4..18.6.5.....1...3.6....4,258197643613425798497386521372859416185764239964231875749518362526943187831672954,23,2.5
1226,5...3..6.7....13.....4769......5..4....3..7...8....2..3476....9..2...83...1......,524839167769521384138476952973152648216384795485967213347618529692745831851293476,25,3.4
1227,..3...7.4..8723...9........2.........8.5.4.9..5.83.......6....5..1.4..3...2....8.,623958714418723659975416823234169578186574392759832461397681245861245937542397186,23,2.8
1228,63...9.2...2....19....8.5...8...6.......2.6..1....3.5.8..6.....31...7.....6..847.,638519724752364819491782563287956341543821697169473258874695132315247986926138475,25,2.4
1229,8.....4......2.5....2..5.38.1.2.3.6.53.9.4..........7.9.37.8........1......4....9,865319427341827596792645138417283965536974812289156374953768241624591783178432659,24,3.9
1230,..64...........97..5...234.238.......7..58..31......6......34.....1....8...879...,316497285482315976759682341238761594674958123195234867867523419923146758541879632,24,3.1
1231,.....5.7..7....9.21......642.7.......54...........4..6....5.3.1.8.4......639.14.8,496285173375146982128793564217369845654817239839524716742658391981432657563971428,25,3.6
1232,7...83........2.435.....8.2.3..98.1..8.2...6...........4...5..1...6..9..2.59.....,724583196891762543563149872637498215489251367152376489946835721318627954275914638,24,4.0
1233,9.27....5.7...3....1...8.2...9..7.13...6.....1.8..96..6.....8.7..73....4..3......,982714365576293481314568729469827513725631948138459672651942837297386154843175296,25,2.9
1234,.....8..9..4.2..5.3.....1..5.......8..7..3.9.....6.7.3.98.........7...86.1.4.....,172658439964321857385974162531297648627843591849165723798536214453712986216489375,22,2.9
1235,..4...3...27....15.....8..73.....1.2...1...564...57.......835.1.....1.3.5..7.....,194275368827346915653918247365894172789132456412657893976483521248561739531729684,25,3.2
1236,....2.3..4......9.827..9.....1...5....96..4.7.4.....3....9.37....4..6...25..749..,916528374435167298827349615371492586589631427642785139168953742794216853253874961,26,3.2
1237,.2...7......39..4...3..16........8.62.5....3.1..6...5.6.7......48..293......4..97,829467513516392748743581629934215876265978431178634952697153284481729365352846197,26,2.5
1238,...7.59..8...3.........6..7.3.4...9.7...6.....9.....1...29..........16..5.1..2.4.,426785931879134562153296487235417896714869253698523714362948175947351628581672349,22,3.0
1239,74.2..9........57...1......59...372.1.....4.8....97...9.....25.26.4.........8....,745268913829314576631579842596843721173625498482197635918736254267451389354982167,24,2.1
1240,.....1..281....5.....6....4.3.8.....7...46...6..7.9.....4.9..273......5.92.47.1..,463581972817924563295637814139852746758346291642719385584193627371268459926475138,26,2.6
1241,..2.6..4...5..9..........989..8.2..3......6....1.4....4.87....12..45....3........,892167345145389762637524198964872513723915684581643279458736921279451836316298457,22,3.9
1242,.1..6...28....1.9....73.8......9....9..6..4..2.68...1...3..56...27......5......8.,319568742875241396462739851751493268938612475246857913183975624627184539594326187,24,3.7
1243,...29......8.1.93....4...58........5285..1...3..7......1.5...2.7...3..4..53....9.,536298174478615932129473658697382415285941367341756289914567823762839541853124796,25,2.6
1244,86...9.....9.25..4..2..18....576..9....9....7..8............4654........126......,861439752379825614542671839235764198614983527798152346983217465457396281126548973,24,2.9
1245,2.....9......4.632...6.985..7....3..65.....1.4....5.2..4.8.......95.....3..7..2..,286357941597148632134629857972461385658273419413985726741892563829536174365714298,25,2.2
1246,3......988...52.....1.....463.........93..1.5.5....8.....1976....762...9.....3...,375461298894752316261839574638215947749386125152974863483197652517628439926543781,25,3.2
1247,1.7......3..7.26...8..4..5........32.....8.7...35.6.....4...2..67..8..1.8..1.4...,147865923359712648286943157768491532591328476423576891914637285675289314832154769,25,3.0
1248,894.........7....2..5.39....4..1..2......69....3.5..1.4..6..1....21...67.69.....4,894261735316745892725839641948317526251486973673952418437628159582194367169573284,26,3.3
1249,7..9....382...1........5.8..41....6....3.9.5...3.....8........4.97.....5...21.73.,756982143824631597319475286941758362278369451563124978632597814197843625485216739,24,2.5
1250,.4.....5...3.2...48.54.1....5..92....2.5...7..........48.3..1....6.1...29...7..4.,247968351613725894895431726758692413124583679369147285482359167576814932931276548,25,2.8
1251,.4......3....38.6...2.94....8...5..........464912...78...9...82..6......71.......,847621953159738264362594817683475129275189346491263578534916782926857431718342695,24,2.9
1252,..6.2....8.....3....2.5.81.75.6....8........4..82..95...9..3....4..8.7..6.......1,396128475815467329472359816754691238923875164168234957589713642241586793637942581,24,3.4
1253,..1.........8.4....3.61..7457..3...18..16...3.........4.6......9..4..81........2.,741329685659874132238615974574938261892167543163542798486291357927453816315786429,23,2.6
1254,..2.9....4.....3......3751...78...9.52.96.7................1....1..2.4..9.86.....,352196847471258369689437512167845293524963781893712654245381976716529438938674125,23,3.0
1255,..6.3...2......7518....7....94.........7....871..5...62....5.9....4..5.....8.926.,976531842432968751851247639694182375325796418718354926283675194169423587547819263,25,3.0
1256,9..8.......671...4.2...3....1...24...94.5..7.3....7..61.8...3.9....9674....5.....,943825167856719234721463985517682493694351872382947516168274359235196748479538621,27,2.6
1257,...25..........1....9..478......7.9..8.62...5.5.....6....3.19.........2..37.....8,471258639328796154569134782612547893783629415954813267245381976896475321137962548,22,3.0
1258,5218........4......3..29.1.7...9...3.....4.5...46..8...4.....956....3.24..7......,521867439976431582438529617765198243182374956394652871843216795659783124217945368,25,2.1
1259,.81...9..9...16.8.2......5..9..3..17.3...5.......94......2....51.6...72.......89.,481352976975416382263987451594638217738125649612794538849273165156849723327561894,25,2.9
1260,.2.8...3.15..6....4......815.7.9..23.3.2...........1.8.....6..2.....17..9...7...4,629814537158763249473529681567198423831247965294635178745986312382451796916372854,25,3.3
1261,..3.9.1.....5...4.96....73...9..........6..122..74.8.....427...3.6....745........,753694128812573649964281735689312457475869312231745896198427563326158974547936281,25,2.2
1262,7....4.686..3..9......5.....2.....84.9..327...5..............9.2...7.6...7...814.,739214568645387921812659473126795384498132756357846219561423897284971635973568142,24,3.3
1263,..81.2..........18......4.6..4...7..69..57........4..5....495.....7..364.1...6.9.,548162937369475218271398456154623789692857143783914625836249571925781364417536892,25,3.5
1264,..9.....41..8.4..9.3..5..2..7.......2..1..5....679...1..7..5.92..3..1......38....,689213754125874639734659128471532986298146573356798241817465392543921867962387415,25,2.5
1265,......2.....7.8.915.4..98..921....6...........78..49....95.3...2...8.....6.9.2...,897416253632758491514239876921875364456391728378624915789563142245187639163942587,25,2.7
1266,.....1..6.14.6.28....5....9..53..6..4.9.8....6......2.8....5...5..8.3.7..32.1....,958231746314967285267548319185372694429186537673459821891725463546893172732614958,26,2.8
1267,..6.5...19.8....3....46....3...9.....1.2..4.......47...2.....5......1..6.8.6.3.7.,476358921958712634132469587347195862815276493269834715621947358793581246584623179,23,4.0
1268,..5781.2.....42...6......4.....9..5..13.......2.......7..8....4.......372.95....1,495781623381642975672935148864197352513426789927358416756813294148269537239574861,23,2.2
1269,.....2.....8.9..6..9.63..5.1.6.2...8........4.597.....2..3........5...36..4.6...9,615472983378195462492638157146923578723851694859746321261389745987514236534267819,24,2.5
1270,7...3...6..46...9.8...29..75...6..7............21945...9837....2.....9.........32,759831246124657893863429157581263479946785321372194568498372615237516984615948732,26,2.5
1271,....4.........12.9..75.......6.8..4........7..14....639..2..85..21..8....7.4....6,382946715465871239197523684736185942259634178814792563943267851621358497578419326,24,2.2
1272,.78..9..3...7........351...53..4.8...6....5.....8...4..1397........3.2....6..4...,678429153351786492942351768539147826864293571127865349413972685795638214286514937,24,3.0
1273,...91..6....35...2.5......9.38....4.174........6...5...8.79....9.3..48....25..6..,327918465649357182851642379538269741174835926296471538485796213963124857712583694,26,2.3
1274,1.8.6..4..2.98....5.6...2..........33.7....58.1.8...2......2.6....1..5..6..53....,138267945724985316596314287289651473367429158415873629953742861872196534641538792,25,2.2
1275,.8..3.64..24..6.......2.8.3......1.......3.97.5...9...17.6.2.....247..1.5.8......,781935642324786951965124873493267185816543297257819364179652438632478519548391726,26,2.3
1276,3.......2...6....96...9..4.....8..3...1..548...5.32...92......81.6.....4..3.289..,397841562412653879658297143769184235231965487845732691924316758186579324573428916,26,3.7
1277,8...14..6...5..7....9.6.......8...73.3.9..2.......2.1..1.3..5.937..5..4.9........,857214396463598721129763458592841673631975284748632915214387569376159842985426137,25,2.2
1278,.6.2.1....976....8........2....728...71.5.3.4..5.....6...34.........8.41..9......,563281479297634158418597632634972815971856324825413796182349567356728941749165283,24,3.7
1279,.36..1..8....45.2..1........5.1.4..9.........2..97.1.3.9.8...7....4.3..5.......1.,536721948978345621412689537753164289189532764264978153391856472627413895845297316,24,2.9
1280,.....4..148....7..1.2...43..7..41......95....84.....593.............82......6734.,793284561485613792162579438579841623231956874846732159317425986654398217928167345,25,3.0
1281,5..7..3.9....6.7.1...21.8....164......9....7...432...8.........3....6.....64..23.,512784369843965721967213854281647593639851472754329618475132986328596147196478235,25,2.1
1282,3......52..42....6.6..7....8...3.....2...48.9.9.........892.13.....6.....41....2.,387146952514293786269578413875639241123754869496812375658927134732461598941385627,24,3.0
1283,......3....8...21....16...8....56.....7.....99...7356.6.2...4...8..1......12...8.,156782394748395216239164758823956147567421839914873562692538471485617923371249685,24,2.4
1284,....68.5.3.95...4..6.4....7....5.273......1...1.2.98...2.83...6....1......4......,247968351389571642561423987498156273652387194713249865925834716836715429174692538,25,2.5
1285,.5....8..2....1..5.....3.6.3....458.....19....8...52.1....6...74.7....5...29.....,753296814246781395198543762371624589524819673689375241935468127467132958812957436,24,2.7
1286,..51.......756...3.....7..8.......2..3..28......7..351.7.......34.8....5......4.9,965183247487562913213947568794351826531628794826794351679435182342819675158276439,23,3.6
1287,........13..4....742....9.....69...52......9.7.5..1...5...4.3..8..5.......1.82..6,658927431319458627427316958183694275264875193795231864576149382842563719931782546,24,3.6
1288,..9.......3...54.6..1.2..8.9..87.2.....2......6..3.81..145.3......7....1.96...3..,459687123238915476671324589943871265187256934562439817814563792325798641796142358,26,3.0
1289,.4.5..62......2..919.....4.....96..2..3.....4..9.1...8.18..3...6...81....2..7....,847539621536142879192867345481796532763258914259314768918623457675481293324975186,25,2.7
1290,.....42....2.1....4..9....3.......58.7..5.......62.37..98..7...1...3..953..5.....,759364281632815749481972563264793158873451926915628374598147632147236895326589417,24,3.0
1291,.83..7..4..1.4..674....59..5....627..68.........3.......5..3..83.76....9.1.......,283967514951842367476135982539486271768521493124379856695213748347658129812794635,26,3.2
1292,....3.81.4.....3.5..2.....7...9..........2731.7..58.9.1.7.6....6..3......5......9,796235814418796325532814967261973548985642731374158296127569483649387152853421679,24,2.3
1293,8...7......3..5....9..68..474.......9..7....5..2...3..1.5...28....18..3.......6..,851472963463915728297368154746531892938726415512894376175643289624189537389257641,23,2.2
1294,.....6..45.9.2.3.8..........8..5....4.....6...1...2.5...2...1....6..9..3.7.18...5,328516794569427318741938526287654931495371682613892457832765149156249873974183265,23,2.1
1295,....815......6...263.9....8..4...16...1.24..5.......4.21..7......9..5....7...3.2.,742381596198567432635942718324859167961724385857136249213678954489215673576493821,25,2.7
1296,2.3..5..6.4..135...8...4.2.8.2......17......3...7..25....19..62..8.5......9......,293875146746213598581964327862531974175429683934786251357198462418652739629347815,26,2.5
1297,.1.8.4....29.....3.....2...3.1.65..9..4...........35.176.....2....73...........96,513894267829671453647352918371265849954187632286943571768519324492736185135428796,23,3.4
1298,..3.....1...3.59....69..........7..2..8....9....52..7..3..7.4..4.....1.6.5.2....8,983762541214385967576914283345697812728431695169528374832176459497853126651249738,23,2.2
1299,.4.72...3.8.....1..39....5.4....93...7.5.1..46..8...9.....83.........6.1...4.....,146725983582394716739618452415269378978531264623847195267183549854972631391456827,24,2.8
1300,...2.438...6.8.27..2.9..1......1.8.......3.5....59.4.1.1..7.....5...8...743......,175264389496381275328957164534712896961843752287596431819475623652138947743629518,26,2.5
1301,14.....2.97.1.24....3..6..8.....1.7.......8.565..8....7....3194....9.6.......8..7,146837529978152436523946718834561972291374865657289341785623194412795683369418257,27,2.8
1302,.8.25......5.3.........4.7...6....157.256...8...8.1......4..2.6........3623......,487256139295137864361984572846372915712569348539841627978413256154628793623795481,24,2.7
1303,.5.......7.24...5....8...12..82.7..9.45..........9....61...4..3..9.6.1.4.....2...,351629748782431956496875312168247539945183267273596481617954823529368174834712695,24,3.4
1304,.....1832.....6......8....54.5...19..2...4...8..9....6.47...2......3.9...1..2..8.,764591832258346719193872645435268197926714358871953426547189263682435971319627584,24,3.2
1305,7..9....5...6.8.........1.428.....3........4...385.....5..1.3....9..4..1...52....,732941865145678923968235174281467539576193248493852617854716392629384751317529486,22,2.1
1306,.....25.89..41.......7...42.8....4.3.7.8.3...1.........9..5..14..56..3.......7...,741362598928415736653789142286971453579843261134526879397258614815694327462137985,24,3.1
1307,...6.......3..8..6....9..74..98.....2...4..314.7.....8..2..56..6..9.....954.2....,145672893793458216826193574519837462268549731437261958382715649671984325954326187,25,4.0
1308,.....94.2..6......2....1.781..7.2.....3...7.....8..5.1.5..4..8..2.3..........6..3,835679412716428395294531678169752834583164729472893561351947286628315947947286153,23,2.2
1309,...4...5.1....9.....4..8.69..31.....5.87...2.....24....7..3...12.....89......2...,982467153167359482354218769423186975518793624796524318679835241235641897841972536,23,3.3
1310,.25..36..4....69..76......2..9.3..6...715..2..8..6.45.5...91..4............7...3.,925473618418526973763819542159234867647158329382967451576391284831642795294785136,27,2.6
1311,..6.289.7.4.....1......7.5..64.7.2..82...1.......9...6...34...9378...............,516428937247539618983167452164873295829651743735294186651342879378916524492785361,24,3.0
1312,..............69839.7.4.....3.2.4.7...9...1..6.4....3.8...5..6.591...3....67.....,365829714412576983987341652138294576729635148654187239873952461591468327246713895,25,2.9
1313,45.....1....6.3.5..8..4....7...1...5...9.2.......8..2.9...........27..31..3..5.72,459827316271693458386541297792314685168952743534786129927138564645279831813465972,24,2.2
1314,....4...3.....7.56.6..2.9..9..6...2.57...8.....3.......9..61.8...43....28.......7,158946273429137856367825941981673425572418639643592718295761384714389562836254197,24,2.9
1315,...5...76.96.8...4..1.....23.8....5.1.....84....7...2..3..41....8.........983....,843529176296187534751463982378214659125396847964758321537641298682975413419832765,24,3.7
1316,..2..5.9.5..8..6.731......27.3.4....65...2.......7.........48.54..9..2........3..,862735194549821637317469582723148956654392718198576423936214875475983261281657349,24,2.9
1317,6....851.........35.1..6..7..5.2..9...8..5...79..3...8...4.2.7..1....6..8....1..9,639278514274519863581346927145827396328695741796134258963482175417953682852761439,26,2.4
1318,4..2....7.5....2...9.7.5......8.1.6..293.....5.........1.67......2.4..........931,463298157157436298298715346374821569629357814581964723915673482832149675746582931,23,2.6
1319,..6...3......27.1.........9.84.6.73..3..8...1..5..2...5.3.7.....7....4....2...6.5,426819357359427816718653249984165732237984561165732984543276198671598423892341675,24,2.1
1320,.6.........3....79..872.6.....8....2.3.9.24........56..1...92..9..5.1...5...7..9.,764195823253486179198723654671854932835962417429317568317649285982531746546278391,25,3.3
1321,.14.7...8.8.42.............4......36...8..4...2......96....7......5.43..9..6.31..,314976258789425613265138794491752836537869421826341579643217985178594362952683147,23,2.2
1322,...1.4..735....4....6....8...34..7....25..1..1....659....8.....6.1....3..2...9...,289154367357628419416937285563491728972583146148276593734862951691745832825319674,24,2.2
1323,9......2......21.3.358...9..196.4......31...7..67....515....28.8......7...2......,961543728487962153235871694719654832528319467346728915153497286894236571672185349,26,2.3
1324,..6.823.5..29.........459..7.9.....4.3....8....5..4.9..24..91.......8....5..3..4.,946182375512973486378645921789326514431597862265814793624759138193468257857231649,26,3.0
1325,.3..4..7.........2..89.6...3..5.7..97.1.6.84.......7.....1.........53.....9...26.,932841576416735982578926314384517629721369845695284731863192457247653198159478263,23,2.6
1326,8......7.4...5326......49...1....6...8..9...2..967.....6.......1..5.8.....2.....3,825916374491753268736284915217845639684391752359672841568439127173528496942167583,23,2.5
1327,.3....79......6..228.9......4..2..3...25...7.....7..2517..5.3..3...4......5......,631285794759436812284917563547829136912563478863174925178652349396748251425391687,24,3.2
1328,..24............9373.6.1.....5.42.1...61.....1...7....89.....4..4.78..3.........6,912453867564827193738691452375942618426138579189576324893265741641789235257314986,24,2.7
1329,..3.....7.5.27.6..6.......4..........91.2....3...1754......1.83..78......4.9..2..,213486957854279631679135824465398712791524368382617549926751483537842196148963275,24,2.2
1330,...1.4..9......3...5...6.4...5.471.8.3.9.16..4........9.7...8..........6.4.2...5.,382174569674592381159386247295647138738951624416823975967435812523718496841269753,24,2.1
1331,5..634..919.2...4...........2..16..7......5.....98...3.59.6......3.5..622.....8..,582634179196275348734891625328516497971423586645987213859162734413758962267349851,26,2.4
1332,...........5..23.4.8.7..5....2.....37..4.6....5.....8.59...37..3.1567....2.9.....,213645897675892314489731562962158473738426159154379286596283741341567928827914635,25,3.7
