id,puzzle,solution,clues,difficulty
901,36.5....8.2.....4..7.6..25...6.7..........49.2...61......1.59......9..8254.....1.,364529178825317649971648253456973821137852496298461735782135964613794582549286317,26,0.0
902,2..6.9.8..9.8.4.2..6....3..3.5.......16..5.......9...7...2.........86..184...3...,234619785597834126168572394375468219916725843482391567651247938723986451849153672,24,0.0
903,...4......9..275...86..3.2.......63.........186..75.4.32...8.......9.......1..9.4,275461893493827516186953427547219638932684751861375249329748165714596382658132974,24,0.0
904,....5..7....9.2....49....56........1.8..9.2..7.3.8.......723.........8175..6.....,861354972375962148249871356954236781186497235723185694418723569632549817597618423,23,0.0
905,.4...9..3.6.3...17..9....65.8.4....9..56.....1....8....2............1..8..3.57...,741569823562384917839172465386415279275693184194728536428936751657241398913857642,23,0.0
906,6...43.27...6.7.4.......5..2.4.7.....6.42.....8..91.........4....7.89.........935,651943827928657341473218596234876159169425783785391264596132478347589612812764935,25,0.0
907,..1..6.9.865....3.......8......9...5...4.59..1..2....7.4....61...2.3.7......6...9,371826594865749231294351876438697125726415983159283467943578612612934758587162349,24,0.0
908,.6..5..4.....4.5.6.3......13..4....2.1..92...95.....1...7.3.2.9...2.........14.6.,261859347789143526534726891376481952418592673952367418147635289695278134823914765,25,0.0
909,.1............97.3.641..2.....6...7...6.2...8.3.7..1...4...5....72...3....5.....4,317582946528469713964137285281643579756921438439758162843215697672894351195376824,23,0.0
910,.83.9..1.5..3.1....6...7..3...9.4..2.748.....2.....8..71...2..4...5....9........6,483295617527361498961487253358914762174826935296753841719632584632548179845179326,25,0.0
911,.....9.3.97.4......8....61......7...6...1.2..297.....8.34.7.8.....1.4.....6...7..,561829437973461582482735619318257964645918273297346158134672895759184326826593741,24,0.0
912,.....21.4..35.......5..869.9............7..4....6.5.8.58....37.2.......9.7.1.....,698732154143569728725418693967284531852371946314695287581946372236857419479123865,23,0.0
913,........3..62......7....1...18.6.........8..5.9.....32..7..6.8.2.3.....7..18...4.,459681723136275498872493156318562974724938615695714832947356281283149567561827349,22,0.0
914,.718....95.64..31........5......37....8.2........18.42.......7.6.45........2..584,371865429586492317249371856412953768968724135753618942825149673634587291197236584,26,0.0
915,.....25...1.4....88..3...797....59.3..5...2..23..1.......6...1...3..48..........7,379182564516497328842356179781265943695743281234819756927638415163574892458921637,24,0.0
916,8......9172..5...49..........1...2......4.9...3.7.6.8..4......8..8..4.....2.673..,865423791723159864914678523471985236586342917239716485347291658698534172152867349,24,0.0
917,7......59..4.6..8..........4.1..63..37.9..2.8..24..........4.....3...69..8..71...,768123459214569783935748162491286375376915248852437916527694831143852697689371524,24,0.0
918,..827.5..7....5...45..9.....7....4.......1..6..3.....2....1.6835......1...2..9...,368274591729185364451693827175926438284731956693458172947512683536847219812369745,23,0.0
919,...38...16.1.5.48.9.........4.....7....5..64......9...........93.642.5..1.5...2..,254386791631957482978214356542631978819572643763849125427165839396428517185793264,24,0.0
920,......69...8.4..25.7...91..1.5..8...6..7.1......2....3.8.......4.6..2.78....74...,214583697968147325573629184125438769639751842847296513782965431456312978391874256,25,0.0
921,7..3....1.86...4.5..1.7.86.......9....95.1.2..4...7.8...........7..895..9......4.,754368291386192475291475863137826954869541327542937186618254739473689512925713648,25,0.0
922,.4......715...2.....3..9..1.74..1.3.3.........1......5..9.5.8.........746..1.8.93,942615387158372469763489251274561938395827146816934725439756812581293674627148593,25,0.0
923,6....5..3......6...1.24......3....4....9...315.78....6......4..781.2.......6.1...,624795183975138624318246957193562748862974531547813296256387419781429365439651872,23,0.0
924,8...5.62..91.265.4.........1..46..58...3.5.......9.....5.64.9.1.....7..274.......,874153629391726584625984317139462758482375196567891243253648971918537462746219835,27,0.0
925,5...4...........8...6...1....38.6.5.69.......8.......2....1..4....65.83.23...8..9,589341726147269583326587194473826951692135478851794362768913245914652837235478619,23,0.0
926,..54........6.19.7.......1.8.79.....3....2.6..9...74....65.....98.23....7........,175493628438621957629785314867914532341852769592367481216579843984236175753148296,23,0.0
927,...6.7......8..2.4.2..1.6..5...9.....932...1..17..3...............74..5.....85.91,934627185651839274728514639562198743493276518817453962345961827189742356276385491,24,0.0
928,.2..48....9..72...........61..3....4...4...9.6.3...2...8...7..27......1...186....,526148937398672145417935826159326784872451693643789251984517362765293418231864579,23,0.0
929,.1.6.54..4...7.....5.1.8..........97..98..5......5...2..59..8...46.2....2.....1..,312695478468372915957148263584216397629837541731459682175963824846521739293784156,24,0.0
930,8.........1.62....53..4..716.71...9..9..75.........2.........4...8..23.6....6...5,869517423714623859532849671627138594493275168185496237356981742948752316271364985,24,0.0
931,3.4.......2...3..9....78.5....6..9.1.5..8...7.........2615.....7....9..5.....1..3,374956812528413679196278354837645921659182437412397586261534798743829165985761243,23,0.0
932,1.9..5........18.......45..2..........69...1.7.4.2..5.....7...8.87.4..9.5...6..3.,179285643452631879368794521295416387836957412714328956943572168687143295521869734,24,0.0
933,..7.3...8...9...2.6...1.5...35..867........5.7.4............1...41...7.....67.8.9,597236418418957326623814597235498671189763254764125983876549132941382765352671849,24,0.0
934,....31..7..16.2....927.4..14.93...2..6.....8.....283....5.....2..8..6....1..9....,846931257731652498592784631489367125263519784157428369675843912928176543314295876,26,0.0
935,.9.5.6.8.....2....7.4...3.29...324......8....86.4....7......6542.....1.....3.....,392546781618723945754819362975632418423187596861495237139278654286954173547361829,24,0.0
936,....3.9.2.2......8..5.6......47.....6531.....2...83.5....6.7.394.63.9.2..........,768531942321974568945268317814756293653192784297483651582647139476319825139825476,26,0.0
937,5..29...6..1...8..7..56....4......28..8.......9....1.3.....9.5..74.2.....3..7...9,543298716621743895789561432416937528358612974297854163162489357974325681835176249,24,0.0
938,3..7..28.....8..36.6..4........3.....5.692.4.7........8....1.6...5.2.49..9.......,319765284427189536568243179942837615153692847786514923834951762675328491291476358,24,0.0
939,1......9.....4.125.8..........8...74...71...9.42........6..7.3..9...........238..,124375698379648125685291743961832574538714269742569381816457932293186457457923816,22,0.0
940,....1.....3.....85....9.342..8.....73.65......5.....9....8.1...59....4..1...7....,824315769639427185715698342948162537376549821251783694462851973597236418183974256,22,0.0
941,.47..1......2.......5..7.69.16.........8.....47..3...226..4.397.5...81...........,647951283983264751125387469816472935532819674479536812268145397354798126791623548,24,0.0
942,..9..4.7...4.61....38...5....3..576....7...........1.8..6.2.....8.6...4....95...6,159834672724561893638279514243185769861792435597346128376428951985613247412957386,24,0.0
943,..5369..8...5..........16.4.61......3......8...27........87.3.6..........43.9.1..,425369718618547239937281654761958423394126587582734961159872346276413895843695172,23,0.0
944,...45...1.6..9..87....6..5..9.1....2..3..25...87..9....5.8....4824..........7....,379458261562391487148267359495186732613742598287539146756823914824915673931674825,25,0.0
945,.4.8.....3.9..2..4.2..1.78....1.5.2....4..1..67.3....5......56.8........29..5....,147836259389572614526914783438165927952487136671329845714293568865741392293658471,25,0.0
946,..2..3.5...7........87.2.1...9...5..2819....66...........12...9.....6........4631,962413758317589264548762913479631582281957346653248197836125479194376825725894631,24,0.0
947,...41.....93.....724...5...1.....9.....3.4..5..9....7.....63...75......3......461,867419532593682147241735689135876924672394815489521376914263758756148293328957461,23,0.0
948,...1.2...8.5..4.....16.98.4.5.7..36.........87.64.....9.352......4.....3........9,647182935895374126231659874458791362319265748726438591983526417564917283172843659,25,0.0
949,..25...1..8.....744........2..4......5.28.7....17.38...17.3....9........5....9.2.,762548913183926574495317268278465139359281746641793852817632495926154387534879621,24,0.0
950,37.4...5..2471...3..............7.9.......4.66.9.4..2..839.67..1......6....37...5,376482951524719683891563274245637198718295436639148527483956712157824369962371845,27,0.0
951,..45..3..5...17......28......27....4..9.5.8..6...9..7..5.....9..786.............3,824569317596317428317284569182736954749152836635498271453871692978623145261945783,23,0.0
952,...9......6....2.5..4..13......92...5.3...4....67...51....5..9...2.4....7......3.,378925146169473285254861379417592863593186427826734951641358792932647518785219634,22,0.0
953,.......58.3.7....9..4.63..1...6.....3.8...1....1.49..6.....2......4..98..7..1..65,697124358132785649854963271945631827368257194721849536486592713513476982279318465,25,0.0
954,4......391.3.7..4.......67..5.3.7..474........294......7..69.83..5....1....8.....,467581239193276845582934671658327194741698352329415768274169583835742916916853427,26,0.0
955,.3.....8.9....7...5..192....8..3..5......5.6...4...9.7...8........7.3..52156.....,732564189941387526568192743187936254329475861654218937473851692896723415215649378,24,0.0
956,....8..4....1...7..697....58...3.....7....9.2..2....5.7.5..9...3....51.8.......9.,137586249528194673469723815851932764673451982942867351785219436394675128216348597,23,0.0
957,.9...376..47..1..8....8.3..7..5.....582..7......6...3...5.....4.....4.....1....9.,298453761347961258156782349763519482582347916914628537835296174679134825421875693,23,0.0
958,.2..5.8..6...3...4..7.....29..5....1.68..........9..4...39...7......26...7...43..,124659837685237194397418562932546781468721953751893246213965478849372615576184329,23,0.0
959,3...14.5.5..............18...2.8.9...3.2....5......6..9.6.3....4.16.....8....124.,368914752517823469294567183642185937739246815185379624926438571471652398853791246,24,0.0
960,..95.1...5...8...67....9.8........7..9....3.5.3..28.9.3......69...45.8.11........,289561743543287916716349582421935678897614325635728194358172469972456831164893257,25,0.0
961,7..5......3.2.7.5..45...68........6.8.4...21.37........9.16..2..2..794.6.........,718546392936287154245931687159324768864795213372618549497163825521879436683452971,26,0.0
962,.1.7...8...3..91.......5....7.1.2...5....8..1....5.9.6....6...9..62..3...2..3....,912746583453829167867315492674192835539678241281453976348561729196287354725934618,23,0.0
963,.9...........39...5.6....73..79..4...684....515.8.3..9..3.4.....8....6..41.5....8,391754862872639154546281973237915486968427315154863729623148597785392641419576238,27,0.0
964,..4..3.....9.....3....84....2.19.......32.58.6....5.9..4....6....3.....9..82.7..5,854713926179652843236984157325198764497326581681475392742539618563841279918267435,24,0.0
965,7...52....3.6....7.6..3.58..8.5..4.3..73...1...24..6.........91.....47....39.....,748152369935648127261739584689521473457386912312497658574863291896214735123975846,26,0.0
966,..85..1...6.9..4..259....6......6.3.8..42....9...8.7.6....34..16.......8.........,478563192361972485259841367725196834836427519914385726582634971643719258197258643,24,0.0
967,..15..9....2..35..8.....14..8.9.....69......4..72...6.....7...5..56........19....,341586927972413586856729143284967351693851274517234869429378615135642798768195432,23,0.0
968,7..4..56...85..9.4..1..2...28....4..5.....3....3.978.........3.....31......7.....,739418562628573914451962783287356491596184327143297856872645139964831275315729648,23,0.0
969,...24....12...5..........7....9...58..43.2..9..745..6...........1...9.8..83...59.,976248135128735946345196872231967458564382719897451263459813627612579384783624591,24,0.0
970,....9.8..1......7....3.7.....517..9........3274..2....3.....15...7..8........62.8,576491823134285976892367415285173694619854732743629581368942157427518369951736248,23,0.0
971,....34......52.1..........7......46.6.3.....52.19...7.73..6....1....8.....8..15.9,927134658386527194514689327895713462673842915241956873739465281152398746468271539,24,0.0
972,.......8.....364.783..5...659.2...3..8.57...................26...2.9.3..91...47..,679142583125836497834957126597261834483579612261483975348715269752698341916324758,25,0.0
973,5.......8..6..97.......49.5..16..2.3..54.7...49...3...8.....4.226.............61.,549372168126589734378164925781695243635427891492813576817936452264751389953248617,25,0.0
974,86...5..95......7....9.4...7.2.6.9...8....6..3...8............2....2.1.6.53......,864275319539618274127934568712463985485791623396582741671859432948327156253146897,22,0.0
975,..93..2.....4..........2.7195....1....1.9..3.4....6..7....589.2.657.............4,879361245312475689546982371957834126621597438483216597734158962265749813198623754,24,0.0
976,....84....3..9..8..5..7..1..96.....5..7......5.....1.9.......47.2.416...9.3..2...,679184352431295786852673914396821475217549638584367129165938247728416593943752861,24,0.0
977,..82.5......7..1.5.....48........94..1..69....36.7....5.......9.....2.6.......73.,378215694649783125125694873857321946214569387936478251562837419793142568481956732,22,0.0
978,...23.5..3.8..4......5.1.8.2.4..............1....89....81....6..3....7...9.6..82.,147238596358964172926571384214756938879423651563189247781392465632845719495617823,23,0.0
979,..5..9..44......7...32.7.........9........581.....3..6.6..8..2.81.35.....3.6...9.,675839214428165379193247658756418932342796581981523746567984123819352467234671895,24,0.0
980,..1.973.2.8.1......6...3..5..4.2.........6.39..2....6.7......9.1..4...2...8.....7,541697382283154976967283145674329851815746239392815764726531498159478623438962517,24,0.0
981,.8129.....3...7...9...5........6.9.267.82..1.4.2....8.146......8......97...4.....,781296345235147869964358721318564972679823514452971683146739258823615497597482136,26,0.0
982,..89......2....431..4.....7..5...3..1...9....6...78..2......9...513.7......4...2.,718934256529786431364152897285641379147293568693578142472865913951327684836419725,23,0.0
983,5...1....3.16........2386..2.5.....9.8........9.3....4...9....1...7..58..16....47,568419273321675498479238615245867139683194752197352864754986321932741586816523947,25,0.0
984,.87........9..67......31...........2892...5.46..47...9........64.1......36.54.9..,287954613139286745546731298714895362892613574653472189975128436421369857368547921,25,0.0
985,....7.8.65.7...4.....481........9.73..91.2....3.....2..9.......8.....59.26...4...,914275836587963412326481759642859173759132648138647925493518267871326594265794381,24,0.0
986,3..1...4...7..8...9......8.2......6....925....3.8.4..9.4......8..364......1...57.,358176942417298356962453187294731865876925413135864729749512638583647291621389574,24,0.0
987,..7...2.886..3..71.......6.5....89...3.71...6............1..65.9....3....7.82..13,357461298864932571192587364516248937439715826728396145283174659941653782675829413,26,0.0
988,.....3.....9.8..6....7..3.4.7....5...4.178..99.1...6...2.5.14....58.7..6..4.2...5,417653892359482761862719354273964518546178239981235647628591473135847926794326185,28,0.0
989,.2.64....1......57.....7.9.....9.3.....86..1......18.6..57.2..46.7.1...3.........,729645138136928457458137692861294375574863219293571846315782964687419523942356781,24,0.0
990,9......83.2.54.....61..8....3....24..54.2...9..8......1..8.........65.27.......9.,945216783827543961361798452739681245654327819218459376196872534483965127572134698,24,0.0
991,........5.5..3.19..961.58.28....6....27...3.4....79.........2....2.6.94..3.7.....,281697435754238196396145872845326719927581364163479528678914253512863947439752681,26,0.0
992,7.6.21.3.31...6.................9.1..7..64.....93..82..6.1....49.......2.....798.,786421539315976248294538671532789416178264395649315827863192754957843162421657983,25,0.0
993,4.2.....1.5.4...2......95....7.4......16.5...2...1..9..769..8.....8.........7.1..,432756981159483627768129534697248315341695278285317496576931842914862753823574169,23,0.0
994,9.635...2....4...9.47....6.8..9..2...........4......51.8...24756.2...8...7.......,916358742238746519547129368865914237721563984493287651189632475652471893374895126,25,0.0
995,......9.5........72..7.913.....234....6......4.85....3....94...3......627....6...,174632985893415627265789134917823456536947218428561793652394871349178562781256349,23,0.0
996,.4538...6.8..2.7.4.........19..4..27..6.........5.1.9..........62.7.....93.....72,745389216389126754261457389193648527856972431472531698517294863628713945934865172,25,0.0
997,97.....2...........4.63...83....4...1..8.9..6.9...........5.1..8.3.....4...4.2.5.,976148325538297461241635798387564912124879536695321847462753189853916274719482653,22,0.0
998,.9...6..2.7........2..4.83..4....71.5..3........12.......7..2.9....3...59.....47.,193876542874253691625941837342598716518367924769124358436715289287439165951682473,23,0.0
999,42......3.78...2.......89.5.4..1....9...7..1.8.34......3......7..49.......26....1,429756183578391264361248975247519638956873412813462759635124897184937526792685341,24,0.0
1000,.3.25....5...8....8....12..1.5.....2....17.5.9.4..5..6...6..47.72.............3..,631254987542789613897361245185436792263917854974825136358692471729143568416578329,24,0.0
1001,8....6...4.7.1...62.65...........7.51.4.2..........8.......9.5269......138.6.....,819236547457918236236574198928463715174825963563197824741389652695742381382651479,24,0.0
1002,..9..6...6..2.4.....1.9..4.5.3.....6.....9182......5.......8..526..3...7...92.4..,849716253635284719721593648513842976476359182982671534197468325264135897358927461,25,0.0
1003,69...3.52......98..1......67..1...4.4.....23.2.6..4....2.7.1........68.4..58.....,698473152547612983312598476739125648481967235256384791824731569973256814165849327,26,0.0
1004,....1.6.......63..4....5..828...7.......3.5.4...2..8..93...8......9...6.57....1..,859312647712486395463795218281547936697831524345269871936178452128954763574623189,23,0.0
1005,.........2...57.....48..712...74.5.......5..6.12.9..4.6......9..3.........1.68...,178429653263157984954836712386741529749285136512693847627514398835972461491368275,23,0.0
1006,...2...48.7..........5.639......72.691...3......1.2.......1.8...39...7..12...4...,395271648674938152281546397853497216912683475746152983567319824439825761128764539,24,0.0
1007,.3..9.8..9...6..7......8.43.1......82.8.46.....6....5.3.......5.7...4.3..5...9...,437195826982463571165728943513972468298546317746381259324817695879654132651239784,24,0.0
1008,83......6.7..9...4.....8.7..4..5......1...82....3.7...9..7..........12.3..2..5...,835274916276193584194568372749852631351649827628317459983726145567481293412935768,22,0.0
1009,..4..3..21...9.....6..7.4......1........2..89...93.2.6..5.....49......63.21.65...,874153692152496837369872451293618745716524389548937216635789124987241563421365978,25,0.0
1010,..8.74......9.1.8.24.5..1.6..1.....7...8..6..7.....2.542..9...8..........3.6.5...,168274359573961482249538176651429837392857614784316295425193768916782543837645921,25,0.0
1011,.25......4....13.......86.7...2...8...3...461.1..7.....9....5....7.4.83....3..1.4,725634918486791325931528647549216783273859461618473259394182576167945832852367194,25,0.0
1012,5.8.14.........2....4.2.9.816.7..4..4....37.......8..6....81.9..........2.9.....5,528914367931867254674325918163752489485693721792148536347581692856279143219436875,24,0.0
1013,64.8.9.2.9....36....7...34....75......2..4.8..1.62.5..1.8...4..............9.68..,643879125921543678857162349389751264562394781714628593198237456236485917475916832,26,0.0
1014,..2..............16.1...8..34.2..76.5..7...48.16..8.3...........97.1...3....46..5,832179456974685321651324897348251769529763148716498532265837914497512683183946275,25,0.0
1015,.2..3....1.8......4.5....2.....6.4...9..7...63.4.8.7.......46.5..38.....6...9...2,926538174138247569475619328782165493591473286364982751819724635243856917657391842,24,0.0
1016,..1.........136.5.3...8.....6...8..41....7....324..6..7.6.5.9..4.....5...1..9.42.,671945283284136759359782146967528314145367892832419675726854931493271568518693427,26,0.0
1017,...2.......73..26..15......1.....65.....92.4.....7...154..1.3...86.....5.....3...,863249517497351268215867934172438659658192743934675821549716382386924175721583496,23,0.0
1018,8.43..7....12...6......53.9...5.1..33.8..9..6.....7.....3.........8..4...29......,854396721931278564762145389246581973378429156195637248483952617517863492629714835,23,0.0
1019,2.4.........3.8.1.......9.....1.486...72...318.5..3...5......9..8..7......9....4.,294517683756398214138642975923154867647289531815763429562431798481976352379825146,23,0.0
1020,.9.3...1.6.32.8.4..4.1.7..9..748..2.12.....7...............328.......4.5....5....,798345612613298547542167839957481326124536978836729154465973281379812465281654793,25,0.0
1021,.....6..129.....3.5...9.8.....9..67...53.....3..1......8.6..59.453........7..4.8.,738256941296481735514793826821945673645378219379162458182637594453829167967514382,25,0.0
1022,7...9...1..6..4.27..4.6..9...15.29.......6...5..7..2...98...7..2..8........9....6,752398641936154827184267593671582934829436175543719268398641752265873419417925386,25,0.0
1023,..4......2....7........1978..6.7.........2.....89....4.7239.5......6..1....7...3.,784639152291587643563421978426173895957842361318956724172394586839265417645718239,22,0.0
1024,.748....1..6...8.9.....2.7.......2...2.6...5.15..9...3.8...4...7...6..3...1.....2,974836521236751849815942376369485217427613958158297463683124795792568134541379682,24,0.0
1025,.9.27..41.....1.7.........36.254..9.4......163.........8.......53.7.......18.56..,893276541265431879147958263612547398459382716378169425984623157536714982721895634,25,0.0
1026,.6......9....4.72..5..86......4...7..9..1.........3.9.1...6.8.......83.2..2....4.,463721589918345726257986413326459178795812634841673295139264857574198362682537941,22,0.0
1027,5..87...6..9......812....4..28...17.........3.645...9...74.93.....7..........2...,543871926679245831812396547928634175751928463364517298187469352295783614436152789,24,0.0
1028,.6.......3....62..1..5...479....8.62.4.1..5....5...9.8.86..9..........5....2....9,867421395354976281192583647913758462648192573725634918586319724239847156471265839,24,0.0
1029,.5....2.....8...3..8.1.45..41..8...9...7.....79...1.5..2.5...7.1.......4.6.2..1..,651973248947852631283164597412385769538796412796421853824519376175638924369247185,25,0.0
1030,.9...7...3.....4.8...1..67....9..8..........5945..3...61.8.......4.35.....84....6,896347512371526498452198673263951847187264935945783261619872354724635189538419726,24,0.0
1031,...3...4....169.5.5..8....2.....1.......26..9.41.....5.5....6.8.9.6.7.....4....27,976352841428169753513874962289531476735426189641798235157243698392687514864915327,25,0.0
1032,7...6..3..8.......256....1.....14.......534.7.2.9....6..7.863..........4.9...5...,749861235183527649256349718875614923961253487324978156517486392638192574492735861,24,0.0
1033,...934...9....8....7.5..3....9.............368.6..14...3.8.9..2.87...1.4..1..5...,152934768963178245478526319349657821715482936826391457634819572587263194291745683,25,0.0
1034,..3..52.9....1....1.....7.3.....945...97.....61.......2571.....3............7..94,473865219926317845185942763738629451549731628612458937257194386394586172861273594,23,0.0
1035,..1.........82.3.57..1....4....38....19......8..69.....2..1..4.54.3...97...5.....,281453679964827315735169824452738961619245783873691452327916548546382197198574236,24,0.0
1036,.57.....6...3..4.8......13..2.6.....61.8..5.3...........842...........1..4..856..,357148296291356478486297135725634981619872543834519762968421357572963814143785629,23,0.0
1037,...1..2..3..62.5..9......48....819...5.....8.2....4...5.1...73.........1...3..86.,865149273347628519912753648436581927159267384278934156581496732623875491794312865,24,0.0
1038,6..7..1...92.8....8.........89....7.2...3..8.5....14.........1..7...25..9...4...3,645729138792183654813456297189264375264537981537891462426375819378912546951648723,23,0.0
1039,3....84.....9..8....6..5.1..9.42...54.......675.......1.....7....9..7......381...,372168459514932867986745213698423175421579386753816942135694728849257631267381594,23,0.0
1040,.21.5..6..7...2...4.6..3..8..23....1....2...9.5....7......41...3.........6...9..2,821954367573682194496173258642397581137825649958416723285741936319268475764539812,23,0.0
1041,...5.....9..26..14.7..4...831........951..7..4.....6.....8.........3...953...1.72,643518927958267314172943568316479285295186743487325691729854136861732459534691872,25,0.0
1042,...2...7.6.2.3..89.....1..5...6.2.....4.983..........7........3.2..14.9..675...2.,831259674652437189749861235193672548574198362286345917418926753325714896967583421,25,0.0
1043,....3..1........4651...68...4....93.3...........9...64..1..2.7..82.75..3...16..8.,964238517827591346513746829246857931379614258158923764491382675682475193735169482,26,0.0
1044,.4.....2..5...6..4.8..9.16........9.....6...31....5.4......47..21.8.....7..9..25.,641583927952716384387492165573248691428169573196375842835624719219857436764931258,24,0.0
1045,7.....58.5.2.4...13.4.6.........4...6.....9.....93...74......2......5....1....348,761293584592847631384561279139754862647128953258936417476389125823415796915672348,23,0.0
1046,3.........6..387...9....1.......9....4.1759.........4..74.23..5.........2197...8.,327491856165238794498567132782349561643175928951682347874923615536814279219756483,24,0.0
1047,..3....49.58.....1...39....6....2......7.36..5.....932....1..67.8.4.......6..5.2.,763581249958624371412397586631942758829753614574168932345219867287436195196875423,25,0.0
1048,....4.......8..9.116.97.2..4.85..7..59.......3....86..7...93..........78..1....2.,839241567275836941164975283418569732596327814327418695782193456943652178651784329,25,0.0
1049,1..4.....7632...5.2..1..6...........63....8.4.9......7.7...43.8...5182.....9.....,159436782763289451284157693427861935631795824598342167975624318346518279812973546,25,0.0
1050,3.6.7..91.8...9..5.7......315.4...6......2...76..5.4....3..79.8....4.......8.6...,326574891481329675975681243152498367834762519769153482643217958218945736597836124,26,0.0
1051,...6.2.8.....54..7.23..1...4129...........27.........56.4.3.7..2.......3.371...4.,745692381186354927923781456412975638569813274378426195654238719291547863837169542,26,0.0
1052,..4.8...3.9....7....6.........83.9.7.....4...54.1....21.5......837.2.1.4......83.,754982613391456728286713495612835947973264581548197362165348279837629154429571836,25,0.0
1053,.2....3.41.8...7..........17..4...6.46...597...3.9....9..5.24....13.....5..81....,627951384148236759395748621719423865462185973853697142936572418281364597574819236,26,0.0
1054,..1.9.6.5.563...1...........4...8......96.4..5......3......3.6..3..149..678......,321497685956382714487156293749238156813965427562741839194873562235614978678529341,24,0.0
1055,..68...3.....6.4..43.5..7..5....784.27..4.5....83.5..9...9...1.19.4..............,956874231781263495432519786513697842279148563648325179824956317197432658365781924,26,0.0
1056,2..5.61...9...1..3...9.........4..3..15.......7..2.5.493....27.8.7..4........3...,243586197596471823781932456629845731415367982378129564934618275867254319152793648,24,0.0
1057,1..67..8....2.....3...4...5.7.....3.86......1...1.9.6...4.289...........952.6....,195673284486295317327841695271456839869732451543189762614528973738914526952367148,24,0.0
1058,...8..4...2.....3.98..746.184.92...6....67.5.....8......7.5...4.19......2......1.,763812495124596837985374621841925376392467158576183249637251984419738562258649713,26,0.0
1059,4........516.....9.27.6...8.......2......9.6...53..7..28..7........4..1..7.1...3.,438952176516837249927461358763584921842719563195326784281673495359248617674195832,23,0.0
1060,.....5....6.8.......9...2.6.....84..457....2......3..71.4.7........21.7..9....6.5,273465189561892743849137256326758491457619328918243567184576932635921874792384615,23,0.0
1061,...75.....6...32.9..8...5..5.3.8........92.1.24.6.....3.2..7..1.8..4..........7..,429758136765413289138926574593184627876392415241675893352867941987541362614239758,24,0.0
1062,...49.3..4.2..........3.......158..3.1....94..6....8....93...58...7..4...87..5.2.,875492361432816597196537284924158673718263945563974812649321758251789436387645129,25,0.0
1063,.....5.69.3...1.84..42..3...8..2.......7...45....4...6.26........538....3...5...2,871435269532961784694278351489526173263719845157843926726194538945382617318657492,25,0.0
1064,3267..4.....92..7.....8..3......7.2.......8..4.12...5.1.5...2.......8.9....14...3,326751489814923675597684132659817324732495816481236957165379248243568791978142563,25,0.0
1065,61...2.....93..5........362.8..6.........9.4.57......8.3..5....8.2...9.3.........,613572489249386517758491362984765231326819745571234698437958126862147953195623874,22,0.0
1066,......9.7....9....8.35......472.......9.1.5....6.74.9..5..6....6.1.....9......38.,165438927724691835893527641347259168289316574516874293458963712631782459972145386,23,0.0
1067,.983..6.1...4.78.......1...2..1.9............9.3....84.16.9.7....2...4......4.2.3,798325641321467895645981327284139576167854932953672184416293758532718469879546213,25,0.0
1068,..25...18..6..492.4..........82......6.7..28.1...4.7...9......1....36.5......2...,932567418856314927417829563578293146364751289129648735293485671741936852685172394,24,0.0
1069,.1....9..26..9.7.8.......46....5.......7..184..6.2..3........5.4.9..7...1..5.9...,314678925265493718987215346731854692592736184846921537673142859459387261128569473,24,0.0
1070,.8..9..3......7....4......5.5.73.1.8..8..52..7.1....6....4.....1.....7.2....13..4,287596431915347826643821975456732198398165247721984563562478319134659782879213654,24,0.0
1071,...4..1....769..3..6.2..7483.6...8............5..1.3..8.2..5.....3........5...612,238457196147698235569231748326974851781523964954816327892165473613742589475389612,25,0.0
1072,41.......73.9..4.........5.87.36..4......49.2...59.6....3...1.....215.....8....9.,416753829735928416982146753879362541561874932324591678253489167697215384148637295,25,0.0
1073,.......3.....1....3...24.6.....479.6.7.5....1.1..9...219....4....5.6......7..3...,942756138768319524351824769283147956679532841514698372196275483835461297427983615,23,0.0
1074,...81......8.2.1.......5.7........2.35...4..9.6....4382..6..58.7.6.......9..3..4.,425817963978326154613945872849163725357284619162579438234691587786452391591738246,25,0.0
1075,34.2.........18.42..8...5...953...61.8..4...........2.1..6....5......9..7........,341257698576918342928463517495372861283146759617895423139684275854721936762539184,22,0.0
1076,7.......9548.9.3...6...7....81...........3.5....7..84.3.....5.79..1.6....1.......,732564189548291376169837425481625793297483651653719842326948517974156238815372964,23,0.0
1077,.6........3.24.1..1...584..2.97..6....5....1.........93...8.7....4...3.57...34..2,462971853538246197197358426249715638675893214813462579326589741984127365751634982,26,0.0
1078,......8..621..73....91.....8.....49.37.4............675...7.6.....56..........12.,735649812621857349489123756852716493376495281194238567518972634243561978967384125,23,0.0
1079,6.4.7..18......65.1.72........1...9..8.4.......2...5......43..6..692..8..18....4.,634579218829314657157286439763152894581497362492638571975843126346921785218765943,26,0.0
1080,7.........8.6......3.159..6.....7.....651.3.8.7.8.4.2...8.9...19.......2.......6.,765428193189673245234159786852937614496512378371864529628795431917346852543281967,24,0.0
1081,....86..77......5.6.......9.59.7...63..41.........8.7........81..4..35....8....93,493586217782139654615724839859372146367415928241968375936257481174893562528641793,24,0.0
1082,.....7...1....47.....2....6......6.4.3..2....7.1.539....5.18..2........7.2..9.14.,564137289182964753973285416259871634638429571741653928495718362316542897827396145,24,0.0
