id,puzzle,solution,clues,difficulty
902,.2...7..9...92...8.5..4....8....51.......93.....4...2.7.2......13.....9...6.3.4..,428357619317926548659148273893275164274619385561483927742591836135864792986732451,23,1.7
903,.1...79.....6....8..283.7.1.63....2...4.........173....5.314..2.8.........1....63,518427936739651248642839751863945127174286395295173684956314872387562419421798563,26,1.6
904,4692.....3............57.4663.8...9..2.31...7..4.2.........8....91.....5.......69,469231578375684912182957346637845291928316457514729683256198734791463825843572169,25,1.8
905,..7.....1....63.28.3...87.........6...2..15...9..34....1.52.6..37......4.........,867492351451763928239158746183975462742681539596234817914527683375816294628349175,23,2.0
906,.3.98..2....5...3......6.7.5.9......4.6.2....1..6..7..6.12.4....4....1....2.5....,734981625968572431215346978579418263486723519123695784651234897347869152892157346,24,1.0
907,......27...321.89.1.9.....3.....734863..........5..7....236.5...86.7...4...4.....,864953271753214896129786453915627348637849125248531769492368517586172934371495682,27,1.9
908,.......4.8...9.7...492.....9......25.....3...78.........74.2.3.....1......13.5489,375861942826594713149237568913748625654923871782156394597482136438619257261375489,24,1.8
909,9.4.562.......298....37...5.......1.6..7...38..8....6.4.9.2...65...4......7......,934856271756412983821379645395684712642791538178235469489127356563948127217563894,25,1.5
910,..62...75.8...6......85.4...6..2....9.7...21..5.6..9.4.4..8............957.....83,316294875485176392792853461164329758937548216258617934643981527821735649579462183,26,1.4
911,..9......76....81...47.8....13..6...........5..5.82..94...6..5........6..7.49...8,189623547762954813354718296913576482827149635645382179438267951291835764576491328,24,1.0
912,8.......6..72.39.1..1....4..1.7.......4.2.....964.8.1..3....2......92.3.5..1.....,853914726467283951921675843315769482784321569296458317139846275678592134542137698,25,1.8
913,...5....37....8.6.4.9.762.5..5...6....8.6..7.36....5.4....9......41......1...7...,621549783753218469489376215145723698298465371367981524832694157974152836516837942,25,1.6
914,.7......29.......135.1.6.8.7..9......918...24.....4....1..2........4.39......3...,176458932948372651352196487724915863691837524835264179513629748287541396469783215,23,1.3
915,1..7........36..9...7.5.6........18..64.....5.5...9..7...87..3...3..69.4.........,196724853548361792327958641732645189964187325851239467419872536283516974675493218,23,1.2
916,8...92..1..91..7....2...54.....8....591..36...........6..32....24...7..5.7...5...,857492361439156782162738549724681953591243678386579214615324897248967135973815426,25,1.4
917,....94......1.....1.6.3...96..7..34..2...51.....98......3........74...6..4..5..23,872594631439167582156832479695721348728345196314986257563279814287413965941658723,24,1.5
918,.5.3..1.....17.3...4..6...5..6.....8......41...9...5.6.....3.....2.4..39.9...16..,957384162268175394341962785436517928785629413129438576674893251512746839893251647,24,1.8
919,....3..1.1.......9954.2.....1......2.76...19...2..1468.6...48.....9........65..3.,628439517137568249954127386413896752876245193592371468369714825245983671781652934,26,1.0
920,..8.1.6...5.278....2.4..9...7184...534...............4.1............2.6.9....12..,438519672659278143127463958271846395345927816896135724712684539583792461964351287,24,1.2
921,7.3...1..6...9......125...9289.6.....7..85.4....1..9..9.....7.3..26....4.........,793846125625791438841253679289364517176985342534127986958412763312679854467538291,25,1.0
922,..6.75......1...7.24.3.........6...1.....7..8.5.......9.....83...5....4.6.2.1...9,196475283583126974247398615728563491361947528459281367914752836875639142632814759,22,1.8
923,2....3.7..4..56.....9.1.4....7....2.....7.6.9..6....3..81......4....5...7...6...5,215493876348756291679218453857639124134572689926184537581347962463925718792861345,23,1.9
924,..64.59...7...8.....9...2.4..869.51..3........4..5...9...........438.....1....7.6,186425937472938651359716284728694513935871462641253879597162348264387195813549726,24,1.7
925,8....9..........5..3..421..76..2......9..7.....5..86.2......729.5...3......6....8,874159263192736854536842197761324985289567341345918672613485729958273416427691538,23,1.8
926,.....4..7...39.......8..2...254...1..1652.3.......9..65.....6.....1.5.4..9..6..8.,238654197671392458459871263725436819916528374843719526582947631367185942194263785,25,1.5
927,....7...6...5....3.97...81..8.1.96......3...15..6....46.9.8.........45...5..1....,215873496846591273397246815784159632962438751531627984629385147173964528458712369,24,1.4
928,....5.2.9....96.3.7.....8......25.94.5...1.....3.....59742......1..7.98.2......1.,361854279842796531795132846187625394659341728423987165974218653516473982238569417,26,1.8
929,6...9..4.7...1.5....3.2..8.5.4.81....7.6....81.....7.44....5.9..96............2..,625897341748316529913524687564781932379642158182953764431275896296138475857469213,25,1.4
930,6..7...1.7...95...5.91....796....2......5...9..34...5.....6.3.2....1.....48..3...,632748915714295683589136427965381274421657839873429156157864392396512748248973561,25,1.4
931,.5.1........8....2..2.....4..3.....9.....423.7.....5...85..9.1......69..1..7.2...,456127893931845762872963154613258479598674231724391586285439617347516928169782345,22,2.0
932,.3..5.........1.8.8.....4..3.1....5......8.24..6..9..3...6.7.4.95....6........3.7,132854769764931285895276431381742956579368124426519873213697548957483612648125397,23,1.0
933,..4.92..3.5...1.827........9..6....1..3..4..6.1.7............3...71..9.8.2.....57,184592763659371482732486519948625371573814296216739845895267134467153928321948657,25,1.7
934,6.......7.2...1.....932...17...6..1.5......79....495.2..1..6..4.......8..5......3,615894237423671895879325641792563418564218379138749562281936754347152986956487123,24,1.3
935,734......................275...7..1..21..69.4...9....5...1....9.483......9.7..6.3,734281596215697438986453127569874312821536974473912865357168249648329751192745683,24,1.6
936,..765....9...4...15.2..9...7.5.28..6.............3.2.5.6.9.........839..1.....3..,317652849986347521542819673735428196628591734491736285863975412254183967179264358,24,1.6
937,....7.6.4.9..........9..2.7..4..698........523..1.....1..3.....7.2.5..436...8....,831572694297463815465918237574236981916847352328195476159324768782659143643781529,24,1.5
938,...5..8..2..4.7..........7315.9...8.7.8.5...94.28...17.....21...7....6.....18...4,967523841283417956514698273156974382738251469492836517345762198871349625629185734,27,1.5
939,41.5.69..85.1.....6...4..2...86..3.1.......4....3.8....2......8..37...5.....32...,417526983852193674639847125278654391365219847194378562721965438943781256586432719,25,1.0
940,...56...3...7....8.1....9..2.53......6....2..7......9..53.8....89............2.4.,928561473634729518517843962245396781369178254781254396453687129892415637176932845,21,1.1
941,..2..3.5.7...6.....6..............2...8....3...94..7..6..1..58..93..5..18...9.26.,912843657785961342364257198476319825128576934539428716647132589293685471851794263,24,1.8
942,.9.......842..3..7..3.17........81...3.7.5......9...25.......4.4......61.89...3..,197286534842593617563417298954628173231745986678931425316852749425379861789164352,24,1.9
943,........8.3.49..2.2..6......4...9.8......42.7.15..7..3..3....5..98.7...1..1..3...,164725938837491526259638714742369185386154297915287463473916852698572341521843679,25,1.6
944,.......5..97.43....4..6.....23.8............8..56.7...7..5...63..18..4.......69..,236978154597143826148265739623481597974352618815697342789514263361829475452736981,23,2.0
945,13...5.28.....3.4.6.....3..5.......6.7.95...1.12.3.49..5.4..17...............1..2,139745628287163549645892317593214786476958231812637495958426173321579864764381952,26,1.2
946,..5...2..6..92..7...9.5..4.24.5..89.3...9...6....781..4.2.............6.85....4.7,135647289684921375729853641247516893318492756596378124462735918973184562851269437,27,1.1
947,..7.9...11.....5.4.2...6........56...8.2.....5.617....2..3.7.98......4...3......2,657498321198723564324516879912835647783264915546179283265347198871952436439681752,24,1.9
948,59......4.......1...3.2.5.9.2.5.......9.84.3.1...3.75.....9........16.83.7.....6.,596371824287459316413628579328567491759184632164932758632895147945716283871243965,25,1.1
949,...85..1.8.....672....26...3...89.....9..17.4...2......17....4....3.81......6.9..,762853419853914672941726538376489251529631784184275396617592843295348167438167925,25,1.7
950,.....89....4....3....146..5...9......75.1.6.4.1.7.......1.3....4..8...92......4.1,156328947824579136739146825642985713975213684318764259291437568467851392583692471,24,1.2
951,..697..3..23.....6....2...........5.8.759....3.9...48.........3.42..81..9...1...8,486971532723845916591623874214387659867594321359162487178459263642738195935216748,25,1.8
952,.......2..1....5..8..13.4...698.72.......57.....2.4..13...46....96.......7.5.....,637458129914672583825139467569817234142365798783294651351946872296781345478523916,24,2.0
953,......56.42.........6...4.......5.8..8.3...2..37.....4.1.6...38..3..2..975..8....,378294561425761893196538472642915387981347625537826914214659738863472159759183246,24,1.7
954,.8....6......935....5...9.2...259..1..1.......5..8....7..4...63.2.3.....8....61..,983542617162793584475861932648259371291637458357184296719425863526318749834976125,24,1.4
955,4.8....97.6..8....79....1......97341......7..15..6....6...42....3......2.......3.,428135697361789254795624183286597341943218765157463829619342578534876912872951436,24,1.9
956,7...1......3...2.7.16.....9...4..3.2.....79..5423......641.....83..6.......9...2.,728519436953846217416732859697451382381627945542398761264173598839265174175984623,25,1.6
957,..5.31.97......5..7..9.2..3..38.64...8..4..5.9...........1..2...4.......5.64..9..,425631897391784526768952143253816479687249351914573682879165234142398765536427918,25,2.0
958,..7.8...41.6.2....9....65..6.879....5.......6....5.8.....9...3....37...5.1...4...,237589164156427983984136527648793251591248376723651849472915638869372415315864792,24,1.9
959,...1..2.....5..684..4.78....9..174...2.....7..1.4....9.76...........97....9.5...8,968134257731592684254678193695817432423965871817423569376281945582349716149756328,25,1.1
960,..7.6...32.5.3.6.8.638..9.753........9.3....6..6........9..7.8....4....2......54.,987561423245739618163842957532176894894325176716984235429657381351498762678213549,26,1.0
961,..9.6....4..7.9....2......1.67.3........78..9.....54...4..9.6.....1....585...2...,379861524415729386628453791167934852534278169982615473241597638793186245856342917,23,1.6
962,.....2.87..46......2.39.......9........4....1.8..5..792.....5...51...82.3...6....,963542187514678932827391645145927368739486251682153479276814593451739826398265714,23,1.6
963,3..9........2.3..7.74....6...785..2.4.......9.81....3...9..867...6.....275.......,318967245695243817274185963937856421462371589581492736129538674846719352753624198,25,1.5
964,....9......5..1.2.3.67....8...3..8..1....2.4..2.......43......6.1.8.5.9...2......,281593467745681923396724158974356812168972345523148679439217586617835294852469731,22,1.2
965,5.....18....21..6........37.6.7.3.9..37.....4...6......5.34.9....25.....4...9.3..,546937182783215469219468537164753298837129654925684713658342971392571846471896325,25,1.0
966,..4.....2.3...8.7.81.....46....91..3.6247......3..6.....9...2........51..7.9...6.,694317852235648971817259346748591623962473185153826794489165237326784519571932468,25,1.4
967,3.........2..4.....7.....15.895.4..3....298.....1.3...2..7...8..5..3...4..6.52...,365817492921345678478296315689574123513629847742183956234761589157938264896452731,25,1.5
968,.9.3.245..37...2......8...35.2..6.8...92............3.....9.......815.6..6....5..,891372456437561298625489173512936784389247615746158932153694827274815369968723541,24,1.1
969,..3..47.5..9.51..6..6...8...4.1.7.8.2....5...........9..2..3.7.1......54....9....,813624795729851436456739821945167283231985647687342519562413978198276354374598162,24,1.6
970,....7...4...5...6..78.1.3.2....4....1..6....8963..2......9...7...2.38..1.....5...,539276184241583769678419352785341926124697538963852417316924875452738691897165243,24,1.2
971,.1..9.8..8......9.9....4...4...8..2.26.....5....34...........8....7..4.15.2.1.7..,617293845854167293923854176431586927268971354795342618176439582389725461542618739,23,1.4
972,...54....62...3..1.7......6..24...89....1.5...6........1..25...8.9.3.......9..1..,981546327624873951573291846132457689498612573765389214316725498859134762247968135,23,1.6
973,........68..4.2..17..1..3..1...5978.3..2...152.........3.....9..2..........968...,419835276863472951752196348146359782397284615285617439638721594921543867574968123,24,1.9
974,..76........1...4..2..58....1..79..4.5.8..7....8.6.5.91.5....2.......8.169.......,837694152569127348421358697316579284954812736278463519185746923742935861693281475,25,1.7
975,4...92..7.2....1..7...8..5.3...2..4......85...8.7.6.....9....2...1.4.......6.58..,418592367925367184736184952357921648692438571184756293579813426861249735243675819,24,1.4
976,.6...9.4.4..1..5.6..5.4.2...2....9...1...8.....39.......2..6....74..36.9..1..5..7,267859143489132576135647298728364915916528734543971862352796481874213659691485327,26,1.0
977,..8.....5.2....4.......6.21....9..3.......1..1847..5...7..83...9..........54.73..,318274965526819473749356821657198234293645187184732596471983652932561748865427319,23,1.4
978,..8...74........3263.....5.....87.6..15.649.8..........7....6..5.3..9..114.2.....,928513746457698132631742859394187265215364978786925314872451693563879421149236587,26,1.7
979,.3.8.6.5.4....5.........93..7.....8.....89..7..5..1...5..6.2..96...4..182.1......,132896754469375821758124936976453182314289567825761493587612349693547218241938675,25,1.9
980,.6.5.9..892.....3.4.....9....38.....6....5...1....78.9.......15.7....4.....34...6,367529148928461537415783962753894621689215374142637859834976215276158493591342786,24,2.0
981,..3...8..94.1.......15.96......4....8...........7..3.56....8.5...7.2.........691.,573264891946187532281539674795843126832615749164792385619478253357921468428356917,22,1.1
982,.3...9......5...3....3..7.69..4..8..17..8.2....26.........5...28.........9...841.,731869524269547138548321796953472861176983245482615379314756982827194653695238417,23,1.4
983,8.4....52.5...79.8...3...1......4....2..9.63....1..2.9.6.........5..6.4.9..7.....,874619352153427968692358417389264175721895634546173289467532891215986743938741526,24,1.2
984,.5......7.4..578......3....9.5...24.....7..3.3..6.........65..28..32.9.5.9...1...,153498627246157893789236451975813246624579138318642579431965782867324915592781364,25,1.3
985,..2.9........8..6978.......69....8.4.......3.....761....43..........2.43..7..1..5,462197358135284769789635421691523874278419536543876192954368217816752943327941685,23,1.1
986,4.....83.7.8.9.....9.6......6......78....324...4...39....8..5...29....8....1.2...,456721839738495612192638475963284157875913246214567398641879523529346781387152964,24,1.5
987,..93....1...2.....1....95...5.8.63......2....893..5.2..2.6..9..7.....2.....54.8..,279354681385261749146789532452816397617923458893475126528637914734198265961542873,25,1.4
988,.4.5..2..7..9..38.1...2.....1.3...9.4.2.......9..7......9..38..2...9..5.58....4..,948536217726914385153728964817345692462189573395672148679453821234891756581267439,25,1.0
989,..5..3...8.9.7.....2.96..7......1.45...358.2.........9.......3...7.85.....4...6..,745813962869572413123964578678291345491358726532746189956427831317685294284139657,23,1.0
990,.....3..195.12........579..1.45..7.9......6...93.6..4..29..6....4....3....1.9....,472983561956124837318657924164532789285479613793861245529346178847215396631798452,26,1.4
991,......54.....5..21..29..38.23.......9.....45.6.53...9....4.3....8.6.....47...8...,891236547364857921752914386237549168918762453645381792526473819183695274479128635,25,1.4
992,.8.24.56...2.....1..3.9.4..67..1..8.4...8..2..2.6.5........4..........54...12...9,981247563742563891563891472679412385435789126128635947297354618316978254854126739,26,1.3
993,..1..4.5..7........9..754.83...2.......761...8.....72....5....2.3....5..45.1..93.,681934257574812369293675418317428695925761843846359721769543182138296574452187936,26,1.7
994,.6..7.8.97....3.5..9..5.....463.157...3.85.1.....6..........4........68.1.4......,465172839718693254392854167946321578273485916851769342627518493539247681184936725,25,1.6
995,....87.5..6........38..9....9...3....5.8..3.7.1.5.2.........9....6..84..1..965.8.,241387659569241738738659142897413526452896317613572894385724961926138475174965283,25,1.3
996,2....5..1.1.6...2..6.4.......7...49..23.9................5..846...2.91..3....19..,234975681519683724768412359657128493423796518981354267192537846876249135345861972,24,1.5
997,.17..5.........1.39......24.8..3....7.348.........1........9.8..6.....5..5.8.76.9,417325968528964173936178524681532497793486215245791836174659382869243751352817649,24,1.8
998,...2....1..7.93...9...5....25.8...9...........4...257..7...52....94...6.8...1....,365287941417693825982154736253871694798546312641932578174365289539428167826719453,23,1.8
999,7..4..6.8.9.7....15......9.258....37.1...3..5..........35..4..2....5....8....6..4,721439658396785241584162793258691437917243865463578129635814972142957386879326514,25,1.6
1000,.8.29.....3..7.....4..5.1.93.......1.1.9....8..58..9.7.....4.6.......2.4.2...5...,587291436139476582642358179398547621714962358265813947973124865856739214421685793,24,1.4
1001,..8.6.5............1..736.48.6.1..9..51..8.2.....3.....6....9.......2...9..1....8,738469512645821379219573684826715493351948726497236851162387945584692137973154268,23,1.8
1002,.8..2....4.79...5......5.82....4...7......3..3.6.....1....1....5..3..7...41782...,685421973427938156193675482219843567854167329376259841738516294562394718941782635,24,1.9
1003,....4.2.6.8.3.......6...9..4.....7..89..1.....5.....2.6..13..7...34.7..2...8..4..,175948236984326157236751948462583791897214365351679824648132579513497682729865413,24,1.7
1004,..2315..4...6..89..4.........319......6..........4.1.........82.3.2..7....145....,982315674317624895645987213473196528156872349298543167569731482834269751721458936,23,1.5
1005,.8....2...6.9.7...25......4.2..6..5.6918.......8.........48.1........497...6...2.,187546239364927581259318674723164958691835742548792316972483165836251497415679823,24,1.5
1006,......7.67.8.4.9..1....8..5.3..1...7.79....3.......8....12.5.9..8...4....2..9.1..,342951786758642913196738245835419627279586431614327859461275398983164572527893164,25,1.7
1007,..9.....4.....5.26...6.85.93...82...5.....91..48.....27......8..6..27...9.3......,659271834487935126231648579396182745572463918148759362714596283865327491923814657,25,1.6
1008,3....2547.9...6.2......4..........3...59....6.8..2....1.784.....5......9..35.....,368192547594786321712354968279615834435978216681423795127849653856231479943567182,23,1.3
1009,.....5.....94....7.7..2......49..2.3....8...6.1.24....4..1......5...9.6.....3.59.,648795321239461857175328649564917283927583416813246975496152738352879164781634592,23,2.0
1010,..5..9..8...5..3942...4.7..9..1......8.3....7..1684..3.9.......13.4............81,345769128876521394219843765963175842584392617721684953497218536138456279652937481,26,1.9
1011,...31..78..49.....2.....3.......1......6..9239.52....6.....6782.....5.....8....1.,596312478134978265287564391623491857841657923975283146459136782712845639368729514,24,2.0
1012,.4..........6....3....5.28.1.............269..29...5..3...4.7.1..83...5..1...5..4,843297165952618473761453289187569342534182697629734518395846721478321956216975834,23,1.0
1013,.84..9.........78.3...4.1..2..1.6.............4.2.8..9...4.7..27.3....1..2.9....8,184769253659321784372845196238196547967534821541278369816457932793682415425913678,24,1.0
1014,.....534.9.8.....7....2.6..7.6.....93..1..4.25...3..6.47............4.....2.6....,267915348958643127143728695716452839389176452524839761475391286691284573832567914,23,1.4
1015,2.3.....9...9..3.1.....25......5.7..36.........7..91.665...1......897.5..845.....,213785469875946321496312578921658743368174295547239186659421837132897654784563912,26,1.2
1016,.6.5.....3...7...5.42.18....8.....361..3.2...7.9....4....1....7...786.....5....8.,967523814318479625542618379284957136156342798739861542823195467491786253675234981,25,1.5
1017,..41..2.7..8......6...3..4......7....2.6.4.5.......3.6....8..1..5......8.4.79....,534169287298475631671832945986357124327614859415928376769583412153246798842791563,22,1.9
1018,82.4.51...53.......4....2.6...84...1..8.2......45.3...........23...5..6......17.8,829465173653172894741389256536847921178926345294513687987634512312758469465291738,25,1.4
1019,5.86..3......8....9..23.....9....87..81..2....6..1..4.31.....9.......6.....9..2..,578691324132485769946237185295364871481752936763819542317526498829143657654978213,23,1.0
1020,46..1..9.5...........7...4.........2.7.2..65.93...5.14...8...6......91...9..47..8,467318295581924376329756841156473982874291653932685714715832469248569137693147528,25,2.0
1021,......97.......4.56..85....8.5..3......2...3...7..98.1.6.5.8..4...1..6..2...7....,542361978138927465679854312895713246416285739327649851763598124954132687281476593,24,1.0
1022,.4..95.6.32.1.....89..3.......6......3..8....6.7....2.......5.....8.671....4...98,741295863325168947896734251514672389239581476687349125468917532953826714172453698,24,1.1
1023,.7..63...8.......1..1....9..6.5.1.4.9...26....548..36...8............5.7.....2134,279163458835249671641758293762531849983426715154897362418375926326914587597682134,26,1.5
1024,..1.36....2....7..83........82.4.........943..6..5...1.952.3.6....5...4.....1....,741836259526491783839725614382147596157689432964352871495273168213568947678914325,24,1.0
1025,.....23.....48..5.....7.4.9.6..9..21..1.3.8..9....5...2.8..6.1..76.1.......7.....,419562378637489152852371469763894521521637894984125637248956713376218945195743286,25,1.9
1026,......3....8....6...4..6.5..8..27..4.6..4.......3.5.97946.7............5..2.8..4.,657418329238759461194236758385927614769841532421365897946572183813694275572183946,24,1.3
1027,.......17..2.7.5..7.453............8.29........1284...6..1.........58.3.49.6..1..,935842617182976543764531892346719258829365471571284369658193724217458936493627185,25,1.6
1028,..246..8.9.........1....6...93..8..7.....5....8.9..1....5..2....3...95..7...8..3.,352461789968257314417893625593618247174325896286974153645132978831749562729586431,23,2.0
1029,1.....2.756....48.4.....6.9..5.8..26..16.3.....7..9........45............3.7.68..,193468257562971483478235619345187926981623745627549138816394572759812364234756891,25,1.6
1030,4......7.3...25....2.......9.1.........7.4..6...69.5..67..4...8..28....71.3..2...,416389275397425861825167439961258743258734916734691582679543128542816397183972654,24,1.0
1031,14..6.......1...2..8......77..9..864....3..5.....46.....7..5.8..63.24............,149267538576183429382459617735912864694738251821546793417695382963824175258371946,23,1.1
1032,...7...3281...9.5..3....1......6.9....59.7..479...5...5...3.72.6..........2..86..,954716832816329457237854169428163975365987214791245386549631728683472591172598643,26,1.2
1033,.3.1....6.4.2.8.13.....3..5..46.1..........4......51.2.9.........67..52..2.819...,932157486745268913681943275274691358159382647368475192497526831816734529523819764,26,2.0
1034,...3....9....4...5.41.....7...9.41.2..4...7..18...7.....6.9..5.2.36..8.......8..6,568372419732149685941856327357984162624531798189267543876493251293615874415728936,25,1.4
1035,..3...291..451....7..3...........7..3..9....56..1384......4...2...8...4.4.569.38.,563487291294516873781329564149265738328974615657138429836741952972853146415692387,28,1.5
1036,....8.1...7.4...6.43.1.9...72.3.....1....2.8.....65..........78........9..2.7.53.,259687143871453962436129857725318496163942785948765321314596278587234619692871534,24,1.9
1037,......8........2..9..42..13..496...5.268.......85...7..1...692.....41....3.......,243175896781693254965428713374962185526817439198534672417356928859241367632789541,24,1.9
1038,5..9.82...7..6...4.3.....5...3.1....7..5.6.82......5...9...1..66.2.....83........,564978231271365894938142657853214769749536182126897543495781326612453978387629415,24,2.0
1039,65....3.2...1....9...8.6...4.....1...6..97.4...5....7..2..4.9...83..9...1...65...,658974312347152689219836457472683195861597243935421876526748931783219564194365728,25,1.3
1040,....8.4.3..1........9...68..364.9......8.3..2.....1....75.....9..8514.2........6.,652187493381946275749325681236479158517863942894251736475632819968514327123798564,24,1.0
1041,...63...45.....9....7..8..5.......2.6...7.4..9....4.7829....85..68.21......3...4.,829635714546217983317498265784953126651872439932164578293746851468521397175389642,26,1.6
1042,....7....46......7..2.69.31...32...........6.9.....84.7.1..2...83.6..7.....1.....,198473526463251987572869431685324179314798265927516843741932658839645712256187394,23,1.0
1043,38...14......5..1..7.......7..9.3.4..2.....6....8.65.95.......7.127...35.6.2.....,385671492294358716671492853756913248829547361143826579538164927412789635967235184,26,1.8
1044,7..8..4..2..9..51......2..9..4..76..5.6.1.....2....73..4...8.2...9.........54....,791835462283964517465172389934287651576413298128659734647398125359721846812546973,24,1.2
1045,.64....379....1.....2.64..9..5........82.....3....9.72...4....3.8.......1.....69.,864952137953871426712364859295147368678235941341689572529416783486793215137528694,23,1.7
1046,..1.....48.6.....54..73....9....4..7....8..2..3..6..5....4..1..6...9..3....2.....,371652984826941375459738261965324817147589623238167459582473196614895732793216548,22,1.2
1047,.6.....7..5...3.8.....2.3.......1..6..785.1...9............2.6.67.1..5..8.....7.3,364518279752943681918627345285791436437856192196234857541372968673189524829465713,23,1.9
1048,.85...6.........57.1.7.....3.6..1.4...269...5....3..2..2.3...8...3.......9..5...4,785943612239816457614725893356271948142698735978534126421367589563489271897152364,24,1.7
1049,.95..........54.6.4.3..8...8...193.4.374.........6.1..3.....6......7..2...253....,695127438718354962423698517856219374137485296249763185371842659564971823982536741,25,1.8
1050,.......56.3.942...1.....2...5......1.....78.298.1..7....9.14..8....89....68...3..,892731456635942187174856293257468931341597862986123745529314678713689524468275319,26,1.0
1051,..5.86.......7..3976.9.....91....2....7..........3..4......891....2...63...49...7,395186472821574639764923158913745286487612395256839741572368914149257863638491527,24,1.4
1052,...5..1..327.9....8.....67.....79...6....2.9...8..1.....5...7..........5.6.....21,946587132327196584851423679532679418614852397798341256285914763173268945469735821,22,2.0
1053,8..4.9.5..1..6...2.2571....5...............74...14...6....7....68.2..4..4.2.....1,863429157714365982925718643546937218291586374378142596139674825687251439452893761,25,1.5
1054,..9....744..2....6.....6.8.31...7.2.2....85.............7.....9...5.4..2.9..3..6.,659183274481279356732456981315947628246318597978625143527861439863594712194732865,23,2.0
1055,54.7....29.7.5..........1.........59...6...41.38........6...9.4...5.8.2........3.,541783692927156483683249175162874359795632841438915267856327914314598726279461538,22,1.9
1056,....2..4.62.1.9......3.....5...4.3....3........6..78.1.4.9....31.....596....8....,931728645624159738857364912578641329213895467496237851745916283182473596369582174,23,1.0
1057,.7.1..84...1...73.....89..21....3....2.47.3..5..9....7.........8...6........274..,679132845281645739453789612167253984928476351534918267746391528892564173315827496,24,1.8
1058,8.73.......5.4..63....7...4.712..6......96........85...2....4..5.....8.1...9....5,847361952215849763639572184971253648358496217462718539723185496594637821186924375,24,2.0
1059,3.9........27..8.91.......592..8....4..62.79......7..4..596..8....214............,389152647542736819176849325927485136453621798861397254715963482698214573234578961,25,1.0
1060,852....9..7...6.1....75..8.3.....6.......4...1...95.....15..........2..45.83...7.,852413796973826415416759283325178649789634521164295837291547368637982154548361972,24,1.0
1061,7.9..3.641.....8.3........7.....5...6.82..59....691........641....3..7.9.4..2....,729583164154769823863412957491835276638247591572691348385976412216354789947128635,26,1.3
1062,9....6....4.81...33...2.9...16.8..7..8....14.5...........7..3....954....1......2.,971356284245819763368427951416283579783695142592174638824761395639542817157938426,24,2.0
1063,..2......18....6..4..3..92....879.3.6..........4..5.928...6...5.5...8...........7,932786514185924673467351928521879436698432751374615892819267345753148269246593187,23,1.1
1064,5...4.2.66.7..8.3.4.8.2.15..5.............761..3..9.......5....3.2.......8.2..3..,531947286627518439498623157856172943249835761173469528964351872312784695785296314,25,1.0
1065,1.23.....4.3.7..86.9..6......41.......8.....5..162...3.....51..2.....5...8.7....9,162389754453271986897564321924153867638947215571628493746895132219436578385712649,25,2.0
1066,....9.4.54.6.3.1..........9.7....8..2.1...3.4...18...27....3.4.5..8.....86..275.1,127698435496235187358741629974352816281976354635184972719563248542819763863427591,28,1.2
1067,24......55..2..7.8.....5....6....91..93......8.2.......86..7.....1.5..43...9.6...,247368195539241768618795324764583912193624587852179436386417259971852643425936871,24,1.3
1068,.4..7.9..6.3....5.7.58..3.............7.234..1......79.5...8..3...9..5....8..62..,841375926693241857725869341584697132967123485132584679259418763476932518318756294,25,1.8
1069,46.7.9....1.3....................89...3...5.6.......41..5..4..21....26..7...8.319,462759138817346925359218467241567893983421576576893241695134782138972654724685319,24,1.4
1070,..43....5.5..8..49...24.......59.7.4.7.1.35.8.6.7........9....7.....6...3.....15.,724319685153687249986245371231598764479163528865724913642951837517836492398472156,26,1.6
1071,2.4.1.8...3.....5.........7..584..63.....9.78..1......7...94....1..3.........6.39,254713896137968452698425317975841263426359178381672945763294581819537624542186739,24,1.3
1072,...9..73.....2.....21...5..7.2..59.31..8......69.4......46....5..3..4.6....27....,486951732597423618321786594742165983135897426869342157914638275273514869658279341,25,2.0
1073,..9....43..71....8....3.51.5.....2..97......6..2.....5..52.....1.4.9.......64..8.,819527643357164928426839517531986274978452136642371895785213469164798352293645781,24,2.0
1074,.86..5....1....8.5.....21..8...3..923.5.....7...4.............62..9...1....8..4..,486175923712394865539682174841736592395218647627459381978541236254963718163827459,22,1.5
1075,...8...1.1..4.7..6..4..5..7.9.6.1....7..325..........3.3....2..7.2.8.9...8.......,357826419128497356964315827593641782876932541241758693435169278712583964689274135,24,1.0
1076,.5.......6..7...1..9......398..6...1...4.....3.6..9..4..7.81....4..9..8....6.3...,751936248638724915492815763984362571215478396376159824567281439143597682829643157,23,1.7
1077,746.....25.83.7............69..78...........6..341...72..1.......9...3...7....8.4,746851932528397461931642758692578143417923586853416297284135679169784325375269814,24,2.0
1078,.....61.7....9....9487.26.....6..8....5.2....7....1...59428.....1...7..........3.,253846197671395248948712653139674825465928371782531469594283716316457982827169534,24,1.7
1079,8..6...91....24..5..3......347..........81.3....9.......279.6..49.5...7..7.....5.,824653791719824365653179428347265189965481237281937546532798614496512873178346952,25,1.7
1080,.....75.4...9....2.46.1...7.29..6...6..4.....385.........7.5.8.93....4.6....6....,293687514718954362546213897429536178671498235385172649162745983937821456854369721,25,1.7
1081,.9.4...8..8......4..1.3..7..239.7.....73.......6.1.......26..3.....9.7....8....1.,795421683382679154461835279523947861917386542846512397179268435654193728238754916,23,1.9
1082,..657....4...31.2..5....3..6....2.7....46...9.42..9..3.9..2.8.61...8.....6.....3.,236578941478931625951246387619352478583467219742819563397124856125683794864795132,27,1.7
