id,puzzle,solution,clues,difficulty
860,74...5.8..2...1..........4313.8..4...5.9.67..67..2....2....9.1..6.....5......23..,741365982328491567596278143139857426852946731674123895287539614963714258415682379,26,4.1
861,.5...28.....4....32.7....198.......2...29......4...........85..9..6.4...73......1,351962874698471253247853619869145732573296148124387965412738596985614327736529481,22,4.6
862,.......15..8.5.....4...3.9.6.284....8...2...7.....51....1..2.7...4.6......91..2..,926478315138956724547213896612847953895321647473695182361582479284769531759134268,24,4.3
863,5...2.....9.1.3....3.....16....743..1..2..4.7...8...9..56....4.....57...8....27.3,518726934694183572237549816985674321163295487472831695756318249329457168841962753,26,4.1
864,...49..3.7...5.....143..5..9..563.7.6...8.........9....2..1.4.....8...97.67....2.,586491732793652814214378569948563271632187945175249386829716453351824697467935128,26,4.6
865,.....31..7..4......51...49..13.98...24.7.....8.....5...3..5.....7.8...4........68,924573186786419253351682497513298674249765831867341529638954712172836945495127368,24,4.1
866,.6..9..8...4..6.2....714.....2......3....7........58169....1.7...8....3..1....5.2,561392784794856123823714965152968347386147259479235816935621478248579631617483592,24,4.9
867,1...2.3..86..1.........5..1.57..3..8...7.894.6.....7....29.1....7.2...1.........4,194827365865319472723465891457693128231758946689142753542931687376284519918576234,25,4.4
868,...3....6...6.81.24....2..7..2...59...9.......56..9.7378.........4.5..1...5.23...,291374856537698142468512937342786591179235684856149273783961425624857319915423768,26,4.6
869,.43.18...2.....6.....9.....5.1.........7...3.4...8.2..81..423.........9..2..3.8..,643518927298473651157926483531294768982761534476385219819642375364857192725139846,23,4.5
870,.9....2...7.....981..5.......13...2....92..73.....6....84.....6..7.8..1.....6.3.2,495873261372641598168592437741358629856924173923716845284139756637285914519467382,24,4.1
871,3...7.1.4..4.6.....9.4...3..1.92..8.......5......862...........7.6.4..282.....7.3,362879154574163892891452637417925386628314579953786241189237465736541928245698713,25,4.6
872,47.5........9....6..1..8......45..32.........7.9..2..13.4...2..2.....35..9....1.4,476521893852934716931678425168457932523819647749362581314795268287146359695283174,24,4.3
873,.....9.67.685..........4..5.97..........4.2...139...5.7..31.....5.....3.....6.1..,541829367368571924972634815297156483685743291413982756726318549154297638839465172,23,5.1
874,....3....356.1..7..2...4.5.2......4...4...7...7....6.56...83......4....9..715.3..,418735296356219478729864153263578941584691732971342685642983517135427869897156324,25,4.2
875,.56.8..9....1...431...7..........4.5.1...7.....3..5..62...4.8....43.2....7.......,356284791827159643149673258762931485518467932493825176235746819984312567671598324,23,5.3
876,.......2769..1.....243.....4...78....591..7..........6..72..9.8....3..64.4....5..,185694327693712485724385619436978152859126743271453896567241938918537264342869571,25,4.3
877,.........5....4.6...79..5.81....6.846..28..31...4.......9...3..4.261..5.....29...,986153472521874963347962518153796284694285731278431695719548326432617859865329147,26,4.3
878,..8...........6..27...315...326...9.....4..2..91.8.....6...4.83..7..84..1........,918425637543876912726931548432617895875349126691582374269154783357298461184763259,24,5.1
879,.35...87...1.5...........4.9...3.65.2..4.8......5....4..9.7.3.....8...1.3..6....9,435912876861754293792386145984137652257468931613529784149275368526893417378641529,24,5.4
880,..1....8.9.5..2.3....57.4..62..97..4...2.87.........2........48.9.6..5...14.35...,731469285945812637286573419628397154153248796479156823567921348392684571814735962,27,4.3
881,.......34...9.61....31.2.9.....8..7......7..5.68.....1..1...38...9.....2.4.2.....,196758234472936158583142796215489673934617825768325941621594387359871462847263519,23,4.5
882,....5......1.9....9..83..6....4......9..2..38.5............17..2....749..3......2,683154279521796384974832561168473925497625138352918647849261753215387496736549812,21,4.6
883,.........4.2.....8.8943...2.7...2.1.....7.....64.91.5...72...9......943.....13.8.,756128349432965178189437562873542916591376824264891753317284695628759431945613287,26,4.1
884,86...1......2...7.9.....6.15.....21.3...4...7..8.7...6.1..9..2.....2..84...3.....,863751942451269873972483651547936218326148597198572436614897325739625184285314769,24,4.2
885,4..1..723.28.......5.......1....5.47......35.....8...6.93......5..42........1....,469158723328947561751632489136295847984761352275384196893576214517429638642813975,22,4.3
886,.1....4....9..8.7..2..4.1....3.....48...6..5..7..3.86....617..55..3....1.........,315976428469128573728543196653289714842761359971435862234617985587392641196854237,24,4.4
887,..9..3.6.28..1......3..7.5...5..263....6......6......89...4..2..4....5....1..9..4,579823461286514379413967852195482637728631945364795218957348126842176593631259784,24,4.9
888,.7.....15.5.9.....1....2...3.8..7........126..2..8....7......43..98...2......61..,972648315854913672163752894398267451547391268621584937786129543419835726235476189,23,4.8
889,.6.....3....5.81.2.......456....27.......1..34.7...9...1..8.4.95..1.......9..7...,165294837374568192892713645631952784958471263427836951713685429546129378289347516,24,4.4
890,.41.....6....93.1.58.....4.8....6.2....2.7....1....57...2..8..3......4...9.7...6.,941875236627493815583621947874956321359217684216384579162548793738169452495732168,24,4.2
891,6...4.....827....4..58.2...5..4..1.9.......8..1..3......6..1.3...45...7.2......5.,671943825982756314345812796523487169467129583819635247756291438134568972298374651,24,4.8
892,8.1....9.......3..26...9.....29....7....4..3....2879.....3..2....7..46...536....4,831762495579418326264539178612953847798146532345287961486375219127894653953621784,25,4.2
893,.8....6.....2.8..41....9...94.5..2......6.5..5..9.78........3.26....1..8..3...41.,789415623365278194124639785941583267278164539536927841417896352652341978893752416,25,4.2
894,......5.1....58.....9.6..3.3.418......5.4.....7.....2.4......98.....4..7.38...6.5,683429571147358962259761834324186759965247183871593426412675398596834217738912645,24,6.0
895,...1.76....75....23....6...8.....3.....2..4....1.....7..24.1.....3...8..6..7...14,428197653967534182315826749854679321736215498291348567572481936143962875689753214,23,4.3
896,3....8.74.......52..57..9....64......1...72.......9.8..7.5..39..2.........4.6....,391258674487396152265714938836425719519687243742139586678542391923871465154963827,23,4.1
897,....8..3..68.2........6..14134...6....9........75......7..3.12.4..2..7.......1..8,741985236368124597952367814134879652589612473627543981875436129413298765296751348,24,4.4
898,..5...8..7.94..2.6.64.......9..3.7....12.........7..54..7.....3...8......8..2..7.,325796841719485236864312597598634712471259368632178954257941683943867125186523479,23,4.5
899,94...6..2...1...4...5.92.3..6..1..8......7...1.92..3...78....942........3..7..6..,943876152826135947715492836467513289532987461189264375678321594294658713351749628,26,4.2
900,6..8.....43......6.1..9.8.3.8..6...21....79......1..6...46.....59..8......3.52...,679835214438721596215496873987563142156247938342918765824679351591384627763152489,25,4.2
901,...........2..735...635..4..8...5.6.....9....4.51.68...68...4..3...7......7..1..2,539264718842917356716358249283745961671893524495126873168532497324679185957481632,25,4.3
902,...5.29..7........93......7.........35.1...4.....94.21.9.6..8....7.5.4..4....1...,148572963762839154935416287214765398359128746876394521591647832687253419423981675,23,4.1
903,2.....7.......915..9.1....3..78..394....7.5..95.3.4.6..6......2.8..4......5....7.,241563789873429156596187423617852394324976518958314267169735842782641935435298671,26,4.2
904,3...9...8...1...5.6..2......6.4......5....34......18.6......9...12.5.....38...4.2,341695278287143659695278134163489527859726341724531896476312985912854763538967412,23,4.6
905,6.4....1....29.5.......8....1..8..6..8......7...5361......49.5..69....8..4....2..,624357819738291546951468372213784965586912437497536128172849653369125784845673291,24,4.4
906,...7..4..9..53....2......98..94..3..635.1...2...6....139.........4....2.8.1......,158729436946538217273146598719482365635917842482653971397265184564891723821374659,24,4.6
907,..8...73....8.42...43..26.....4......2..9..7..1..67..5...7..9..8....5..2.......8.,258619734167834259943572618789453126625198473314267895532786941871945362496321587,24,4.2
908,....7..3..3...6...8214.....5.829.......3.75..9......2...2.....9..5.....3.8..2.17.,659172438437856912821439756578291364264387591913645827742513689195768243386924175,25,4.1
909,............4521....3....68.....6.4.....2...77....895.47....5.....9.42.3.9.......,941863725867452139253197468589716342134529687726348951478231596615984273392675814,23,4.7
910,..............3.1..5.1.4..9.3.4.......6.1.2..9.2...5..8..57.....27.....8.....9.23,361297485479853612258164379135426897786915234942738561893572146627341958514689723,23,4.1
911,...37............279...1...43.....2..16...4.....8...5....2..945....14.....2.3...1,254378619168495372793621584435169728816752493927843156371286945689514237542937861,23,4.1
912,6......48............742...1.2...3...5....8..8...56..24.86...9.3.1..7......9....1,617395248245168937983742615162879354754213869839456172478621593391587426526934781,24,4.7
913,...6....929......4..39.7.2.4.7.5.2......6..8...2...1.5..61..3.873...6...1........,874612539291538674653947821467851293519263487382794165926175348735486912148329756,26,4.3
914,4...9.8.6..7.48...6..5.3..4.3..5...8.9....7.....1...9...1..2.3...4.........8.5.6.,453291876917648352682573914736954128198326745245187693871462539564739281329815467,25,4.4
915,......84..893....2.5...7....9.41.7......8..1.6..7.2..3.419.....52.............6..,763291845489365172152847369895413726237689514614752983341976258526138497978524631,24,4.1
916,....1....4.....6.718.2......7......8.4...5..3..894...6.3...7..99.5.3..........2.4,657419382492853617183276945579361428246785193318942756834127569925634871761598234,24,4.5
917,13...7.....85....2..4...35..5..4.2.9....8........7...5......43......3....6.9....8,135627894978534612624891357751346289249185763386279145592768431817453926463912578,22,4.3
918,.......5..52...17.7.1..2..65..........38..46.....4...8.3.4........5.6.9.....972..,469731852352684179781952346548163927293875461176249538937428615824516793615397284,24,4.4
919,......6.92....4....1..8...56.71...4.....2..6.9..4.....5..2...1.......8..48..61...,834517629295634781716982435657193248341825967928476153579248316162359874483761592,23,4.9
920,7...1..4....2..5...3.9..7.....1.......1..5.6..2..87....93...82.8.45....6......43.,752813649169274583438956712347169258981425367526387194693741825814532976275698431,25,4.7
921,...7.3..5...9........5..8.6..24.61..8432...9...9.....245....2..2.1.4...........8.,126783945785964321934512876572496138843251697619378452458637219291845763367129584,25,4.4
922,..938....2.7..9....6.....3....8..3.5..86...1.....942.......6.9.5..7..12..8..2....,419387652237569841865241739941872365728653914653194287372416598594738126186925473,25,4.7
923,......9...56....849..54...31...937.....72..........21...9...4.6..5......28.....3.,847316952356972184912548673128693745594721368673854219739185426465237891281469537,24,4.4
924,.......714....96.5.6..3.8.......8....36.452..21.......9.7.....3.2....5..1.3.8....,395826471482179635761534892579218364836745219214963758947652183628391547153487926,25,5.1
925,..1.574...........2..3..785...2..........9...823....19..7....545....1.6.3.....1..,631857492758942631294316785179285346465139278823764519917623854582471963346598127,24,4.3
926,3...5.7.8.7...4.....8...9..26.4....9..42.1.......3.....47..3.6.8.9.4.3........8..,326159748975864123418327956263478519584291637791536482147983265859642371632715894,25,4.1
927,32.8.....6....2....1..6.8.............43.1..9....26.45....7.1...85....6..93...4..,327894516658132794419765823932457681564381279871926345246579138185243967793618452,24,4.1
928,.1...7.....4.8......74....38.56..1..............91...8.5.....347.654.2....98....7,912367845364285719587491623895634172421758396673912458258176934736549281149823567,25,4.9
929,......7.53.9.....45..6..92...1...5....3....424..56..1...7..5..8....8...9...24....,216894735379152684548637921781423596653971842492568317927315468134786259865249173,25,4.4
930,.5..2...1.7...139......9....3...57....9.8..6....4...3.6...4....7.........8.5....4,953724681874651392126839457238165749419387265567492138691248573745913826382576914,22,4.6
931,3...1.5.8..8.7.....7.8....9..26...4.4.....1.2.....2....3...52....1.64..3...1...6.,326419578948573621175826439852691347463758192719342856637985214591264783284137965,25,4.8
932,.6..1.23....4......23....5..1...43......7...58..6.......98.......5..26.1.....74..,468519237751423896923786154517294368632178945894635712249861573375942681186357429,23,4.7
933,49...31.........982.....5...179...6......1.....264........7.65.8.3....7.7..3.6..4,498563127675412398231798546317985462946231785582647931124879653863154279759326814,26,4.6
934,...7...843..9.....56......94...9..18.7.2....36....4.......8.4..82...3.6.....7....,291765384387941256564328179432597618978216543615834927756189432829453761143672895,24,5.0
935,.3.1.54.......96....8...12..9..4..616...1..........7.5..5..3.........9..78...4...,239165478174289653568437129897542361653718294412396785945673812326851947781924536,23,4.3
936,.6......8..4..3..291.4...5.4..5..........2.1..3...1......6...7.......4...9..2.8.3,563297148784153692912486357421578936859362714637941285248639571376815429195724863,22,4.4
937,6........9....41......2.4.7.....8...58.9.2..6....7.83.86...721..4....6...9.4.....,654713928972854163318629457736148592581932746429576831865397214143285679297461385,25,5.1
938,6............5.6.91.9..3..7...4..32..93..17...1..7.....26....8.......4.29..8.7...,675219834382754619149683257567498321293561748418372596726145983851936472934827165,25,4.1
939,.468........536..1....2....4.5.1...286.........1.8..9..5..49..62......35...3..1..,346871259928536471517924368495613782862497513731285694153749826274168935689352147,26,4.7
940,..1......9.8.....7.....5......72.9.329..3.5.1.6...9....2...4..5.....37.8.1..9.2..,671382459958641327432975186185726943297438561364159872723814695549263718816597234,25,4.2
941,65.4..9.....3...6.3....1....9....8.4281...................4.1.2.3..8..5.5....2..7,657428931914375268328691745795236814281954673463817529876543192132789456549162387,23,5.4
942,.9..61..4.....7..5..4..2.6...2..935.....4.9...8.....1.61...4..9.53.2..7...9......,295861734861437295374592168142789356537146982986253417618374529453928671729615843,26,5.2
943,2.....6..81...2.....5.8..3...8..6....574.....1...38..9........3...9...45...364...,279543618813672594465189732948256371357491286126738459794825163632917845581364927,24,5.2
944,...6....3..1..4.9.6....7..2..7...4....8.1..3.36.....2..943.....8....6......5.1...,479652813521834796683197542917263458248715639365489127194378265852946371736521984,23,4.6
945,.....7..6.6..4...87......3....36..85....24....5....1..9...8........36..2.27.....4,893157246561243798742698531279361485138524679654879123916482357485736912327915864,23,5.2
946,..9...4....3..6...8...4.7..7..6.98...2.5...6....2..5.73.1.75....9.3.............1,619752438473896125852143796735619842124587963986234517361475289598321674247968351,24,5.7
947,.8..5.2.13..6.47..5......3..1.87.6.9..9......7.8.9..1...............852.17...2.6.,684357291391624785527189436215873649439261857768495312852936174946718523173542968,27,5.1
948,.7.9864....1....5.2.....8...1.7...84...........6132........1..21..2...7...9.74...,573986421861427359294315867312759684957648213486132795735861942148293576629574138,25,4.2
949,7...6.....6....14.89.5.46..2...9.......8..5...8.4.6..7..42.7..9........6..3......,742168953365729148891534672217395864436872591589416237654287319178953426923641785,24,4.6
950,8.61..3......72......4...9..3...41...9..5...3....1...99.......7......6.87.26...1.,876195324419372856325486791537964182291857463684213579968541237153729648742638915,24,4.1
951,.4...........2..6...6.79....64..1..5....3....5..4..2.8.73...9..4.97..3..68.....5.,248356179795124863316879524864291735927538641531467298173645982459782316682913457,25,4.1
952,9....43..7.53......4.729.......6..9.......5.65..1....748.97..1.2.....48..........,918654372725318964346729158837465291194287536562193847483972615271536489659841723,25,4.1
953,..3..6....7....6..8..1.7..3.18.5..3.2....4.8....7..2.6...6..1.....4.37...9.......,123546879975238614846197523618952437257364981439781256382679145561423798794815362,24,4.1
954,.......951...2........7.2..3.4.1............72....451...1..264.738.5.......3.....,672143895189625374543978261364517982815269437297834516951782643738456129426391758,23,4.1
955,56.7..3.4.1.......2...451..35.....2..7.1.........3...8...4.9.3..4...76..62.......,568721394714396582239845176356978421872154963491632758185469237943287615627513849,25,4.4
956,...6...8...2...13.8....95...6.......1..24.3....4..8.......7.....57..489..4.1...7.,735621984492857136816439527568793412179246358324518769681975243257364891943182675,24,4.1
957,.....5..27...9..8.......6.72....8....67..3....43....95....72.4..........982.5....,418765932726391584359284617291548763567913428843627195635172849174839256982456371,23,4.5
958,.7564.3....8..2........1....3....6.2.....4....84...5...4.3...........129..7.8..3.,275648391318952764496731258531897642762514983984263517149325876853476129627189435,23,4.4
959,.1...8.6...4...82..9..57......91.357.........4.......2.35.8..1..4...3.........9..,513428769764391825298657143826914357359276481471835692635789214942163578187542936,23,4.5
960,4.........1..7...563..2..7..6..9...85...3..1....4..2..3.8.1.7....63..5.....7.5..9,497583162812674935635921874263197458549832617781456293358219746976348521124765389,26,4.6
961,.......9..53......914.....5.2...7..1...86.5.45...1.78.6....38.71...7.......25....,276345198853921476914786235428537961731869524569412783642193857195678342387254619,26,4.2
962,..4.73...8....4.7....2.....5...8.1...6.1...8.18.74..2......9.356...57....5.8..6..,214673958896514372375298416537982164462135789189746523721469835648357291953821647,27,4.4
963,.......78......5.23....14...653.......1.........579.6..73.42.5.....95...4..1.....,512964378694837512387251496765318249931426785248579163873642951126795834459183627,24,4.3
964,6..7..4.2........82......9..2.....471....8.6...4..2..98.541........57.....9..3...,638791452491526378257384691926135847173948265584672139865419723342857916719263584,24,4.2
965,.9...2..6..3..1....2..6..4.8...4...2......7..1752..9......1.35......5.....76....9,594832176683471295721569843839147562246953781175286934962714358418395627357628419,24,4.4
966,.92..5.6...67......1....5.3..8.7.3.....6.4....4..9..5.........432.1.8..7.......3.,892435761536712489714986523968571342153624978247893156689357214325148697471269835,24,4.8
967,.1.5..9.7.....9.1..6........751....8..8..3.25.........9.....456..7......24..8...9,812534967734869512569217834475126398198743625326958741981372456657491283243685179,24,5.0
968,..2.3........8.31....546...3....82.967....8.........3...61...5.8...63..1.2.......,492731586567289314183546972315478269679312845248695137936127458854963721721854693,24,4.3
969,...1..32......8..7.7.9.4....6.....1.8.2.....6.1....85....5..1..4.......23....796.,948176325136258497275934681564789213892315746713462859629543178487691532351827964,24,4.9
970,.4......6..8.....3...42.5..4...3..6.1...4.8..985.7.3...7.......83.75...15...82...,349815726258967143716423589427138965163549872985276314674391258832754691591682437,27,4.2
971,7.1....4..8..5........41.2.........5....7.2..62.8...9..681........7..3...7...6..9,791268543284357961356941827837492615149675238625813794568139472912784356473526189,23,4.5
972,61..57..4......9......3..81.........7.8.6....462....5...5..1..9.....28...3.4.....,619857324583124976274639581351748692798265143462913758825371469146592837937486215,23,4.7
973,........8.1..5..2..4..32.7..86...94...59....3...2......2...4.5.4...1....9.8......,532769418617458329849132675286573941175946283394281567721394856463815792958627134,23,4.3
974,....4......8..1.......32.14..19.7.46.8...4.5....6..2.1.3....6.257....4...........,713546928248791563695832714321957846986214357457683291139475682572168439864329175,24,4.5
975,7165....4........7...6.13......2..31...4.....8.9......2....8..6.9.....8..6...7.49,716539824935284617482671395647825931321496578859713462273948156594162783168357249,24,5.6
976,1..5..7...7...3..1..6....599......62.2.74.5.........7.5..8......8...7.3.....9.2..,194568723875923641236471859947385162321746598658219374569832417482157936713694285,24,4.2
977,...4.8..7.75.1..9.2...9............1963.......2..8.5..3.............476...9.2...4,196438257475612398238597416584279631963145872721386549347861925812954763659723184,23,5.5
978,.8.72....6....3.....2..57....6..45.224.....7...5.1.4...3.6...87....9.........1.9.,483729651657183924912465738896374512241956873375218469539642187128597346764831295,25,5.0
979,.6.9....3....2.18.3.1.....4..61..9....7.58.....47...1....4.....5......3.....6.8..,768914523495623187321587694836142975917358462254796318682439751549871236173265849,23,4.1
980,.......7..3...8..9....2.8.1...1....34....71.66....3.8.....91.4..8.5.....297......,826319574531748269749625831978162453453987126612453987365291748184576392297834615,24,4.6
981,..53...8.2.....3.4..........87.6........7.2.......4..1..8....39....8.....7..124..,745391682296857314831426957187269543354178296962534871628745139419683725573912468,21,4.4
982,5...1...3..94....87......4..3.2..6.....68...92.....874....7.......9.3.1..5......2,584712963619435728723896145938247651475681239261359874192574386846923517357168492,24,5.0
983,15.....92.4......3......5...7..3.25.5..7....8..3..17.....2.....914.......32..46.9,158367492247915863369482517476839251521746938893521746685293174914678325732154689,26,4.8
984,8...3......3.....2...6........7..1..1..8927...9...5.4..1.........94..236.8..5..9.,821534967643179582975628314538746129164892753297315648412963875759481236386257491,24,4.1
985,..1..3..683...7.4.4..6........76..8....8.16.5......1.36.....4....9.2.....15......,251483796836917542497652318123765984974831625568294173682579431349126857715348269,24,4.2
986,5.8..92..........5.1..74..84...2.......6.8.5.....3.1....21..3.6.........6.....84.,548369217967812435213574968495721683321698754786435129852147396134986572679253841,23,5.4
987,.......98......1....78..5......26.7.6...1.82...3......9...4..1...6...7..27.18.9..,561274398482359167397861542819526473645713829723498651938647215156932784274185936,24,4.4
988,...........2319.7.....769....8.9...361..............24..3..42.72.57..38....9.....,974528136562319478831476952428695713617243895359187624193854267245761389786932541,25,4.1
989,.2....57...7.5.6......43.2.91.2....4.4.8.5.....8........9..721..7...4..5.5.....6.,324618579187952643596743821915236784243875196768491352439567218672184935851329467,26,4.8
990,1.34....7......9...2...68..8..5......3....495.7..2...16........5...7.1.....1....2,153489627768231954429756813841593276236817495975624381612945738584372169397168542,23,4.4
991,.457......2..56.....1..837.1.....4...92....6...6....5....17....3.....7...5.....9.,845713926723956814961248375178625439592437168436891257689172543314569782257384691,23,4.7
992,.7...832.....2.9.....3....19..5.1...3.8..2........978...3..4...1.5..3....8..1...6,576198324431726958829345671947581263358672419612439785763854192195263847284917536,25,4.8
993,...2....5...4.78...81....74..3...........6.1..68.5.....453.81.7.......4...21....9,674281935529437861381695274453912786297846513168753492945368127716529348832174659,25,4.5
994,..27.36.......9....5.8.....9.......76.7.9.8..12.6...3..83..6.5..7..8.........597.,892713645764259183351864792945138267637592814128647539283976451579481326416325978,26,4.5
995,8.....1.5..1.95.6.9......32.1.6..........7.....73...283..4......98.....4......5..,862743195431295867975816432219684753583927641647351928356478219198562374724139586,23,4.6
996,............53...6..2.763.542.......97...26....3....5.......5.....917.4..4..6.9.1,356821479714539826892476315421653798975182634683794152139248567568917243247365981,25,5.7
997,........9..4..216.32..........68.....85..19.....54.8.1..6....97..8.2......9..3..8,861354729594872163327196485913687542485231976672549831256418397738925614149763258,25,4.5
998,.15.47..........14......5.....5..8...8...3..6...6...2973...2.....9.1.7..241.3....,315247698897365214426198573163529847982473156574681329738952461659814732241736985,25,4.4
999,..8....4.2...3...7.7.5......9..865.35......84......7.6.........94..736....2491...,318762945254139867679548132497286513536917284821354796183625479945873621762491358,26,4.3
1000,...59.83.8....27..........9....75..16.7.3....3..84...5.4..5.9.........271........,761594832893612754524783619482975361657231498319846275246157983935468127178329546,24,4.8
1001,..4..2...6..3..89........3....9.....74......1..1.5..4..62..7.8....5......78...1.2,394862715627315894185479236856941327749283561231756948562197483413528679978634152,23,4.8
1002,..1.7....56....2.87......5..4...2....7..196..6.5.............9.2.45...8.....4...1,421875369569134278738296154943652817872419635615783942157328496294561783386947521,23,4.8
1003,8...432..74...9..6.......8..7..12..9.9...4.......5.37..6.......3..6.5.2...5....1.,856143297742589136139267485673812549591734862284956371467321958318695724925478613,25,4.2
1004,2...5.68.1......2.8..4..5......4...33....7.15........2..8..1.....12.47...6..7....,243159687195786324876423591517842963324697815689315472758931246931264758462578139,24,4.2
1005,......39.......1....38.2..786...5...9...8473........2..5...9....82.7..1.....4..7.,578461392296753184143892657867325941921684735435917826754139268382576419619248573,24,4.2
1006,.8..3.4..74..2.5.....9...8...8...7.2.......5..3..12..8....69...4....3...576......,182635497749128563365947281658394712214876359937512648823469175491753826576281934,24,4.3
1007,4.....8.5.17.35....5..9.3....8...1..6..2.45...9.....2....746.......2.......9.37.1,432167895917835246856492317248659173673214589195378624381746952769521438524983761,26,4.1
1008,......1.8......7...6.8.95.37.61......9...8.....8.52....415...3..5..6....2..3.....,932745168185236794467819523726193485594678312318452976641527839853961247279384651,24,5.2
1009,.2.6.......9284..7......3......5...8.96......2....1.7..32......5.....7.2.4.9...5.,124673985359284617678195324413759268796842531285361479932517846561438792847926153,23,4.5
1010,...5..1....5....7.481..96....8....2..4.6..5..9....7....3....81....1..9.2..2.84...,729563148365841279481729653618495327247638591953217486536972814874156932192384765,25,4.1
1011,92..1..7.....4.....5...83.6..8...16...6924...5.........3.8..21......96..........8,924316875863547921157298346498753162316924587572681439739865214281479653645132798,24,4.4
1012,.695............3.4...6....75.4...13.....6....3...2..8...17...4...8...7512.......,269537841571284936483961752752498613918356427634712598895173264346829175127645389,23,4.2
1013,..652....98....25......4........1.7.1...8.3..86...5.9..3....9.7.....2.14.1.4.....,376529148984713256521864739293641875145987362867235491432156987758392614619478523,25,5.1
1014,.7.....1...6.4.....1..9.5..7.13...2835.........2.6...4..5.8..31.............16..5,478635219596142873213897546761354928354928167982761354625489731149573682837216495,24,4.9
1015,..4..5...98...1....7..2...3.....8..13....765....26...4.4..3..2..9....8..5.......6,234685917985371462176429583467958231329147658851263794748536129693712845512894376,24,4.5
1016,9...76.3...5..9........1..71.34.2.....4......52......1..9.63.4.3..2....5.....5.8.,981576234475329618632841957163452879794618523528937461859763142316284795247195386,25,5.3
1017,.786.2...5..8.3.......5......6..7..2.1....75.3..9..1......4..3.9......6.......5.4,478692315592813647163754829856137492219468753347925186785246931934571268621389574,23,5.2
1018,..6.7...8..4.......1...845.1...2..8.2.35....66....31.....4.....3....5.6......2831,536174298824359617917268453149627385273581946658943172781436529392815764465792831,26,5.1
1019,.785.6...1.......8...3...1.....7.95.9....1.8..4.82....26.........9...1.7.....54..,378516249126794538594382716812673954937451682645829371263147895459238167781965423,24,4.7
1020,.5...9....9..13.6.4.1..........42.7.7.......5..8..61.4...9..2...69....1.1...8..4.,653429781897513462421867539915342678746198325238756194384971256569234817172685943,25,4.1
1021,....41..9...9..7...9.87..54.3.....458.7.....2.1..8.6....1.56.275...9..1..........,728541369354962781196873254639127845847635192215489673481356927573298416962714538,27,4.2
1022,.48...6...6...238.3..6.....7...8...4..5.......23..65.7.8.......5....42.....39....,248739651167452389359618472716583924495127863823946517984261735531874296672395148,24,4.2
1023,94...6..2...1...4...5.92.3..6..1..8......7...1.92..3...78....942........3..7..6..,943876152826135947715492836467513289532987461189264375678321594294658713351749628,26,4.2
1024,..254.1..1...8....5...216.49.7......4......6.....9...2..34...8.75.3.......8...5..,372546198146983257589721634967234815425817369831695472213459786754368921698172543,25,4.3
1025,..5.2..4..3....1....8.6............8...689..3.9...5.7..7.3...9...92.8.15..1......,715823649632594187948167532453712968127689453896435271274351896369248715581976324,24,4.3
1026,.2.9.....37......1.....19....8.5.6...5...2.176......8.2...6...3....9....59..3.4..,125948736379526841486371952718453629954682317632719584247865193863194275591237468,24,4.1
1027,........28...7..5.2.6.1.......3..9.7..4..6...6..5.7.4...........63..48...98...7.5,947635182831472659256819374582341967374926518619587243125798436763254891498163725,24,4.1
1028,7..9.......6..8....1.....35.2....4.....1.37.........6..592....3..4.......6.5...92,732954186596318274418762935923876451645193728871425369159287643284639517367541892,22,5.9
1029,..........1....96.6..9724....8.3...2175.2..8.......5...4.....9..81..7...5..48....,497168235812543967653972418968735142175624389324819576746251893281397654539486721,25,4.2
1030,...4.8........9824.3.7.....2......4691.3..5......8.19.........3.958.7...7..2.....,129468735657139824834725619278951346916374582543682197482516973395847261761293458,25,4.3
1031,..9.4..7.....1.4..5.2.......6.1.2...8.......72...58.9.49.3.5.2......17.9.......3.,319546872786219453542783916963172584851934267274658391497365128635821749128497635,25,5.1
1032,..7.3945...3742.......6...3..9..3..48.........1.52.........6..54......2..25...7.9,687139452593742816241865973759613284862497531314528697938276145476951328125384769,26,4.4
1033,...9..5..9...6..82....8..7.351..2.9..9.5......7..4.......7..36.8....4.......1...9,486927531917365482523481976351872694294536718678149253142798365839654127765213849,24,4.5
1034,6.91.4.....42..5......9....3..94.8...47.631..2.........7.41..8..8...9.2...6......,659134278134287569728695314361942857847563192295871436572416983483759621916328745,26,4.5
1035,.....6....4.2....5....3.84.8.....42..52..1.8..94....139....5.....17..3....8.1....,283546971149278635675139842816357429352491786794682513937825164521764398468913257,25,4.9
1036,625..9...78.2.1..6..1.........1.2..8.53.7..1...6.....9...5...2......47........9.4,625739841789241356341865297974152638853976412216483579467598123198324765532617984,25,4.6
1037,4...5.7.3..8...462.....6......87.3..3...15..8.176...5.7.5......2.4.3.1...........,496258713578391462123746895659874321342915678817623954735189246264537189981462537,26,4.5
1038,..427.3.9....5..8...7..92...7.3...5.84..2.9....6.........8..6.....46...3....35.2.,654278319291653784387149265972314856843526971516987432135892647728461593469735128,26,4.8
1039,4...5.....6.8.7..2.8....5.1......39.....83....4...6.1....29...62...6...4..7......,472159683561837942983624571756412398129583467348976215834291756295768134617345829,23,4.1
1040,9.71.4..8........6...82..4...9.4..5..726.3...6.........1.....697.......3...51.4..,957164328428935176361827945839741652172653894645289731514378269786492513293516487,25,5.0
1041,...2....529...3..4..1....7.....8..9.6..3.......4.....7...5.1.39...9..7..8...6....,348217965297653184561894273173485692652379418984126357726541839415938726839762541,22,5.9
